bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
X-analogos	0.286	2015	12	Archaeological Prospection	Cone Penetration Testing: A Sound Method for Urban Archaeological Prospection	10.1002/arp.1531		crossref	archaeological prospection machine learning candidate verification workflow
C4-sesgo	0.25	2026	0	Plants (Basel)	Interspecific Habitat Suitability of Four Southeast Asian Spiny Climbing Palms (Korthalsia) Through Species Distribution Modeling.	10.3390/plants15091348		europepmc	sample selection bias presence only species distribution model
C4-sesgo	0.25	2026	0	Biology (Basel)	Prediction of Potential Habitat Distribution of &lt;i&gt;Cibotium barometz&lt;/i&gt; (L.) J. Sm. Under Climate Change Based on a Multi-Model Ensemble Framework.	10.3390/biology15090692		europepmc	sample selection bias presence only species distribution model
C4-sesgo	0.25	2026	0	Biology (Basel)	Prediction of the Global Potential Distribution Area of &lt;i&gt;Phytopythium litorale&lt;/i&gt; Based on the Maxent Model.	10.3390/biology15120916		europepmc	sample selection bias presence only species distribution model
C5-etiquetas	0.25	2026	0	Sensors (Basel)	EMAF-Net: A Lightweight Single-Stage Detector for 13-Class Object Detection in Agricultural Rural Road Scenes.	10.3390/s26072055		europepmc	box free annotation efficient object detection point annotations
C5-etiquetas	0.25	2026	0	Sci Data	A cyclist-centric 360&lt;sup&gt;°&lt;/sup&gt; panoramic dataset for safety-critical object detection in real-world cycling scenarios.	10.1038/s41597-026-07128-z		europepmc	box free annotation efficient object detection point annotations
C5-etiquetas	0.25	2026	0	Front Microbiol	A benchmark for environmental microorganism object detection on EMDS-7.	10.3389/fmicb.2026.1821911		europepmc	box free annotation efficient object detection point annotations
C5-etiquetas	0.25	2026	0	Sci Rep	Design of lightweight metal surface defect detection technology for YOLOv7-tiny using Anchor-Free algorithm.	10.1038/s41598-026-39233-9		europepmc	box free annotation efficient object detection point annotations
C5-etiquetas	0.25	2026	0	PLoS One	Bayesian Uncertainty-aware Deep Learning with noisy labels: Tackling annotation ambiguity in EEG seizure detection.	10.1371/journal.pone.0352191		europepmc	label noise robust training deep network noisy annotations
C5-etiquetas	0.25	2026	0	Cancer Sci	Label Noise in Pathological Segmentation Is Overlooked, Leading to Potential Overestimation of Artificial Intelligence.	10.1111/cas.70288		europepmc	label noise robust training deep network noisy annotations
X-analogos	0.25	2026	1	Machine Learning with Applications	Real-time wheat growth stage detection via improved Swin transformer for edge devices	10.1016/j.mlwa.2025.100831		crossref	transient detection astronomical survey machine learning real bogus
X-analogos	0.25	2026	0	J Imaging	Analysis of Biological Images and Quantitative Monitoring Using Deep Learning and Computer Vision.	10.3390/jimaging12020088		europepmc	illegal mining detection satellite imagery deep learning verification
C5-etiquetas	0.25	2025	0	Med Phys	Deep self-cleansing for medical image segmentation with noisy labels.	10.1002/mp.70007		europepmc	label noise robust training deep network noisy annotations
X-analogos	0.25	2025	0	IEEE Transactions on Geoscience and Remote Sensing	High-Precision Depth and Magnetic Moment Inversion of Buried Unexploded Ordnance Based on Particle Swarm Optimization Algorithm	10.1109/tgrs.2025.3602013		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2024	4	IEEE Transactions on Geoscience and Remote Sensing	The Transient Electromagnetic Characteristics of Multitarget Unexploded Ordnance (UXO)	10.1109/tgrs.2024.3393496		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2024	7	IEEE Transactions on Geoscience and Remote Sensing	Detecting the Transient Electromagnetic Characteristic Response of Unexploded Ordnance Buried in the Seafloor	10.1109/tgrs.2024.3390447		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2024	3	Heliyon	Review of approaches to the use of unmanned aerial vehicles, remote sensing and geographic information systems in humanitarian demining: Ukrainian case.	10.1016/j.heliyon.2024.e29142		europepmc	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2023	2	Remote Sensing	Lightweight CFARNets for Landmine Detection in Ultrawideband SAR	10.3390/rs15184411		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2022	50	Remote Sensing	High-Speed Magnetic Surveying for Unexploded Ordnance Using UAV Systems	10.3390/rs14051134		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2021	18	Remote Sensing	IAS: A New Novel Phase-Based Filter for Detection of Unexploded Ordnances	10.3390/rs13214345		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2020	27	IEEE Geoscience and Remote Sensing Letters	First Results From Drone-Based Transient Electromagnetic Survey to Map and Detect Unexploded Ordnance	10.1109/lgrs.2019.2962754		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.25	2017	0	SPIE Newsroom	Discrimination of Subsurface Unexploded Ordnance	10.1117/2.2201702.09		crossref	landmine unexploded ordnance detection remote sensing machine learning
X-analogos	0.222	2026	0	Sci Rep	Transformer augmented hybrid deep learning for explainable multi class pest classification.	10.1038/s41598-026-41248-1		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2026	0	Sci Rep	Explainable VGG16 transfer learning with SHAP and grad-CAM for wax moth pest and infestation detection in honeybee apiaries using imaging data.	10.1038/s41598-026-43455-2		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2025	0	Sci Rep	A novel target-oriented enhanced infrared camera trap data screening method.	10.1038/s41598-025-00042-1		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2025	1	Sci Rep	Hierarchical image classification using transfer learning to improve deep learning model performance for amazon parrots.	10.1038/s41598-025-88103-3		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2024	15	PLoS One	Insect detect: An open-source DIY camera trap for automated insect monitoring.	10.1371/journal.pone.0295474		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2024	0	Animals (Basel)	CECS-CLIP: Fusing Domain Knowledge for Rare Wildlife Detection Model.	10.3390/ani14192909		europepmc	rare species detection camera trap deep learning false positives
X-analogos	0.222	2017	0	InVisible Culture	False Positives	10.47761/494a02f6.a04e6550		crossref	rare species detection camera trap deep learning false positives
C4-sesgo	0.2	2026	0	Health Sci Rep	Practical pH Testing for Nasogastric Tube Verification: A Prospective Method-Comparison Study of Low-Cost Handheld Meters and Colourimetric Strips.	10.1002/hsr2.72215		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2026	0	BMC Infect Dis	Comparative diagnostic performance of saliva PCR and dried blood spot PCR for congenital cytomegalovirus detection: a systematic review and meta-analysis.	10.1186/s12879-026-13494-1		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2026	0	Clin Transl Radiat Oncol	Diagnostic CT-guided online adaptive radiotherapy for locally advanced colon cancer: a prospective implementation and feasibility study.	10.1016/j.ctro.2026.101162		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2026	0	Cureus	The Diabetic Hand as a Diagnostic Blind Spot: A Case of Severe Pseudohyperglycemia Masking Critical Hypoglycemia.	10.7759/cureus.104040		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2026	0	Quant Imaging Med Surg	Stress MRI assessment of partial anterior cruciate ligament injury based on three-dimensional analysis.	10.21037/qims-2025-1-2498		europepmc	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2025	0	Power System Technology	Comprehensive Study of UVM (Universal Verification Methodology) Verification Reusability: Multi-Protocol Case Studies	10.52783/pst.2181		crossref	verification bias partial verification diagnostic accuracy study
C4-sesgo	0.2	2025	2	Diagnostics (Basel)	Teledermatology and Teledermoscopy for Melanoma Care Pathways: Timeliness, Diagnostic Performance, and Stage at Diagnosis: A Systematic Review.	10.3390/diagnostics15233003		europepmc	verification bias partial verification diagnostic accuracy study
