dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	longitude	latitude	wms_source	wms_layer	dem_status	error
train_mini	wl-tile-v1-09615	wl-neg-neg-pt-dgpc-114679	neg-pt-dgpc-114679	0	hard_negative	train	PT	Mamoa II da Chã da Navia/ Nave			-8.24129761732906	41.714181835568056	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09694	wl-neg-neg-pt-dgpc-104670	neg-pt-dgpc-104670	0	hard_negative	train	PT	Mamoa II de Ardegães			-8.570259749441899	41.23210842600558	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09602	wl-neg-neg-pt-dgpc-114662	neg-pt-dgpc-114662	0	hard_negative	train	PT	Mamoa II de Cimo de Carregadela			-8.270092218046686	41.766851054884505	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09696	wl-neg-neg-pt-dgpc-104712	neg-pt-dgpc-104712	0	hard_negative	train	PT	Mamoa II de Godêlo			-8.573499420591087	41.234977378633005	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09611	wl-neg-neg-pt-dgpc-114675	neg-pt-dgpc-114675	0	hard_negative	train	PT	Mamoa II de Porta Cerdeiros			-8.25995851693956	41.70370676226233	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09620	wl-neg-neg-pt-dgpc-107041	neg-pt-dgpc-107041	0	hard_negative	train	PT	Mamoa II de Vermoim (São Cosme)			-8.456842771869661	41.43447889174548	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09608	wl-neg-neg-pt-dgpc-114671	neg-pt-dgpc-114671	0	hard_negative	train	PT	Mamoa III da Bouça do Fojo			-8.263320708015758	41.70220108893674	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09603	wl-neg-neg-pt-dgpc-114663	neg-pt-dgpc-114663	0	hard_negative	train	PT	Mamoa III de Cimo de Carregadela			-8.270247619308858	41.76676470218347	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09612	wl-neg-neg-pt-dgpc-114676	neg-pt-dgpc-114676	0	hard_negative	train	PT	Mamoa III de Porta Cerdeiros			-8.259858537245492	41.704051114377386	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09619	wl-neg-neg-pt-dgpc-107032	neg-pt-dgpc-107032	0	hard_negative	train	PT	Mamoa III de Vermoim (São Cosme)			-8.456828701438083	41.434055752630144	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09617	wl-neg-neg-pt-dgpc-107012	neg-pt-dgpc-107012	0	hard_negative	train	PT	Mamoa IV Vermoim (São Cosme)			-8.458111464860076	41.43217933495286	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09609	wl-neg-neg-pt-dgpc-114672	neg-pt-dgpc-114672	0	hard_negative	train	PT	Mamoa IV da Bouça do Fojo			-8.262997290512251	41.70239830451953	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09613	wl-neg-neg-pt-dgpc-114677	neg-pt-dgpc-114677	0	hard_negative	train	PT	Mamoa IV de Porta Cerdeiros			-8.259438976703382	41.70392331389225	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09802	wl-neg-neg-pt-dgpc-108626	neg-pt-dgpc-108626	0	hard_negative	train	PT	Mamoa da Giadela			-8.258292527604821	41.7978812367378	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09781	wl-neg-neg-pt-dgpc-112380	neg-pt-dgpc-112380	0	hard_negative	train	PT	Mamoa da Sela			-8.562915948502908	41.9734425979246	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09594	wl-neg-neg-pt-dgpc-109828	neg-pt-dgpc-109828	0	hard_negative	train	PT	Mamoa de Cutelo			-8.251347048545133	41.77663190479847	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09547	wl-neg-neg-pt-dgpc-114694	neg-pt-dgpc-114694	0	hard_negative	train	PT	Mamoa de Infia 2 / Mamoa dos Barros Brancos 4			-8.722437315310028	41.63198618889695	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09783	wl-neg-neg-pt-dgpc-112384	neg-pt-dgpc-112384	0	hard_negative	train	PT	Mamoa do Alto do Moinho do Couto			-8.553428767282423	41.95893009225952	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09640	wl-neg-neg-pt-dgpc-109873	neg-pt-dgpc-109873	0	hard_negative	train	PT	Mamoa do Couto			-8.44339539517577	41.71710279883439	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09596	wl-neg-neg-pt-dgpc-114656	neg-pt-dgpc-114656	0	hard_negative	train	PT	Mamoa do Cruzeiro			-8.197538941394258	41.749331945948875	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09699	wl-neg-neg-pt-dgpc-104859	neg-pt-dgpc-104859	0	hard_negative	train	PT	Mamoa do Leandro 3			-8.566201342786735	41.249681784071605	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09700	wl-neg-neg-pt-dgpc-104887	neg-pt-dgpc-104887	0	hard_negative	train	PT	Mamoa do Leandro 4			-8.569789428489548	41.251018824296665	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09698	wl-neg-neg-pt-dgpc-104855	neg-pt-dgpc-104855	0	hard_negative	train	PT	Mamoa do Leandro 5			-8.571328342242396	41.249212151931594	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09788	wl-neg-neg-pt-dgpc-112390	neg-pt-dgpc-112390	0	hard_negative	train	PT	Mamoa dos Agueiros			-8.553605522019026	41.95572598864639	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09797	wl-neg-neg-pt-dgpc-112408	neg-pt-dgpc-112408	0	hard_negative	train	PT	Mamoa dos Agueiros			-8.554425063221045	41.957379369504395	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09801	wl-neg-neg-pt-dgpc-112422	neg-pt-dgpc-112422	0	hard_negative	train	PT	Mamoa dos Agueiros			-8.554231485574135	41.95589297529473	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09678	wl-neg-neg-pt-dgpc-112099	neg-pt-dgpc-112099	0	hard_negative	train	PT	Mamoa dos Crastos (Broalhos)			-8.454970158840887	41.071763054065066	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09679	wl-neg-neg-pt-dgpc-112102	neg-pt-dgpc-112102	0	hard_negative	train	PT	Mamoa dos Valinhos (Broalhos)			-8.454983360042458	41.07446433162828	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09624	wl-neg-neg-pt-dgpc-109025	neg-pt-dgpc-109025	0	hard_negative	train	PT	Marrancos			-8.511975738514858	41.67034918987403	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09661	wl-neg-neg-pt-dgpc-108898	neg-pt-dgpc-108898	0	hard_negative	train	PT	Modorro			-6.948530040095773	41.839712832997705	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09546	wl-neg-neg-pt-dgpc-113947	neg-pt-dgpc-113947	0	hard_negative	train	PT	Monte			-8.677228643592844	41.474840217581246	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09659	wl-neg-neg-pt-dgpc-108539	neg-pt-dgpc-108539	0	hard_negative	train	PT	Monte da Igrejinha			-7.126878434623248	41.9863476150578	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09713	wl-neg-neg-pt-dgpc-106169	neg-pt-dgpc-106169	0	hard_negative	train	PT	Monte de São Brás			-8.660223351170599	41.216721387733145	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09752	wl-neg-neg-pt-dgpc-111087	neg-pt-dgpc-111087	0	hard_negative	train	PT	Monte de São Marcos			-8.274545786193666	42.09043360816963	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09864	wl-neg-neg-pt-dgpc-104962	neg-pt-dgpc-104962	0	hard_negative	train	PT	Monte de São Pedro			-7.541181873867435	41.25663408557696	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09814	wl-neg-neg-pt-dgpc-110407	neg-pt-dgpc-110407	0	hard_negative	train	PT	Monte dos Fortes - Núcleo I			-8.585496544021247	42.00295317568802	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09815	wl-neg-neg-pt-dgpc-110409	neg-pt-dgpc-110409	0	hard_negative	train	PT	Monte dos Fortes - Núcleo II			-8.586867949497286	42.00038081917371	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09767	wl-neg-neg-pt-dgpc-108290	neg-pt-dgpc-108290	0	hard_negative	train	PT	Monterrão			-8.609059848503406	41.88966696566104	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09655	wl-neg-neg-pt-dgpc-106637	neg-pt-dgpc-106637	0	hard_negative	train	PT	Moreirão			-7.081986751891058	41.35132199635947	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09751	wl-neg-neg-pt-dgpc-111031	neg-pt-dgpc-111031	0	hard_negative	train	PT	Mota			-8.214573611521926	42.05511109742115	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09794	wl-neg-neg-pt-dgpc-112396	neg-pt-dgpc-112396	0	hard_negative	train	PT	Mourela			-8.607906795878616	41.88956380650624	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09544	wl-neg-neg-pt-dgpc-112414	neg-pt-dgpc-112414	0	hard_negative	train	PT	Mourisca			-8.637658404274863	41.60060870044866	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09735	wl-neg-neg-pt-dgpc-108849	neg-pt-dgpc-108849	0	hard_negative	train	PT	Murteira			-8.37390216483309	41.835482942557725	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09770	wl-neg-neg-pt-dgpc-108392	neg-pt-dgpc-108392	0	hard_negative	train	PT	Mó			-8.51760386335266	41.90891656731102	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09668	wl-neg-neg-pt-dgpc-113078	neg-pt-dgpc-113078	0	hard_negative	train	PT	Necróple do Barral			-8.09061808553109	41.267036180456934	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09772	wl-neg-neg-pt-dgpc-108400	neg-pt-dgpc-108400	0	hard_negative	train	PT	Nogueira			-8.55137370190479	41.91239955903235	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09750	wl-neg-neg-pt-dgpc-108585	neg-pt-dgpc-108585	0	hard_negative	train	PT	Nossa Senhora do Numão			-8.15848734790354	42.030199568213014	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09641	wl-neg-neg-pt-dgpc-111266	neg-pt-dgpc-111266	0	hard_negative	train	PT	Outeirinho			-8.423227514402244	41.64579545522479	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09804	wl-neg-neg-pt-dgpc-108500	neg-pt-dgpc-108500	0	hard_negative	train	PT	Outeiro da Madorra			-8.662010015468745	41.95470690895158	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09674	wl-neg-neg-pt-dgpc-105998	neg-pt-dgpc-105998	0	hard_negative	train	PT	Outeiro de Gregos 2			-8.040152083517007	41.18563172175026	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09837	wl-neg-neg-pt-dgpc-109218	neg-pt-dgpc-109218	0	hard_negative	train	PT	Outeiro do Coxo			-7.445464235505578	41.61867463139742	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09703	wl-neg-neg-pt-dgpc-105079	neg-pt-dgpc-105079	0	hard_negative	train	PT	Paiço			-8.592580545288127	41.268487937143114	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09854	wl-neg-neg-pt-dgpc-107042	neg-pt-dgpc-107042	0	hard_negative	train	PT	Paradela			-7.95112104582298	41.384750396347066	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09840	wl-neg-neg-pt-dgpc-109427	neg-pt-dgpc-109427	0	hard_negative	train	PT	Parque multiusos de Santa Cruz - Chaves			-7.466652645114118	41.75502919512598	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09834	wl-neg-neg-pt-dgpc-109141	neg-pt-dgpc-109141	0	hard_negative	train	PT	Pedra Alta 1			-7.45046003721953	41.613689442894255	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09833	wl-neg-neg-pt-dgpc-109128	neg-pt-dgpc-109128	0	hard_negative	train	PT	Pedra Alta 2			-7.4502514974158185	41.61298593462775	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09838	wl-neg-neg-pt-dgpc-109299	neg-pt-dgpc-109299	0	hard_negative	train	PT	Pedra do Vale da Via			-7.507974373729409	41.74670809935441	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09844	wl-neg-neg-pt-dgpc-109770	neg-pt-dgpc-109770	0	hard_negative	train	PT	Penedo das Cruzes			-7.507712472458695	41.77371644974271	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09676	wl-neg-neg-pt-dgpc-112187	neg-pt-dgpc-112187	0	hard_negative	train	PT	Penedo de São Gonçalo			-8.225410265697992	41.34275185437362	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09745	wl-neg-neg-pt-dgpc-108389	neg-pt-dgpc-108389	0	hard_negative	train	PT	Penedo do Trinco			-8.783961061293487	41.908614582256746	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09845	wl-neg-neg-pt-dgpc-109789	neg-pt-dgpc-109789	0	hard_negative	train	PT	Penedo do Vale Salgueiro			-7.504697071213695	41.7746003368317	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09738	wl-neg-neg-pt-dgpc-112377	neg-pt-dgpc-112377	0	hard_negative	train	PT	Pereiras 3			-8.40813126653201	41.976118951478306	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09728	wl-neg-neg-pt-dgpc-111335	neg-pt-dgpc-111335	0	hard_negative	train	PT	Pinheiral/Pedra do Sol			-8.604442024148389	41.40848968955471	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09670	wl-neg-neg-pt-dgpc-113994	neg-pt-dgpc-113994	0	hard_negative	train	PT	Ponte Medieval de Amarante			-8.078075096180424	41.268868285416644	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09604	wl-neg-neg-pt-dgpc-114664	neg-pt-dgpc-114664	0	hard_negative	train	PT	Ponte Nova			-8.25368577446322	41.7386401585	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09645	wl-neg-neg-pt-dgpc-106915	neg-pt-dgpc-106915	0	hard_negative	train	PT	Ponte Nova			-8.283311482949756	41.372404420889374	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09646	wl-neg-neg-pt-dgpc-106922	neg-pt-dgpc-106922	0	hard_negative	train	PT	Ponte Velha de Vizela			-8.311647079429124	41.37313181429875	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09709	wl-neg-neg-pt-dgpc-106113	neg-pt-dgpc-106113	0	hard_negative	train	PT	Ponte da Pedra			-8.61479087298828	41.205368328750886	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09680	wl-neg-neg-pt-dgpc-106255	neg-pt-dgpc-106255	0	hard_negative	train	PT	Ponte da Veiga			-8.218874032716387	41.30098821619357	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09644	wl-neg-neg-pt-dgpc-114684	neg-pt-dgpc-114684	0	hard_negative	train	PT	Ponte de Agrela			-8.419071421636783	41.7343074825436	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09598	wl-neg-neg-pt-dgpc-114658	neg-pt-dgpc-114658	0	hard_negative	train	PT	Ponte de Cabaninhas			-8.234313177275284	41.739593826123496	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09599	wl-neg-neg-pt-dgpc-114659	neg-pt-dgpc-114659	0	hard_negative	train	PT	Ponte de Carvalheira/ Ponte de Quintão			-8.227956325190927	41.75701357236171	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09714	wl-neg-neg-pt-dgpc-106174	neg-pt-dgpc-106174	0	hard_negative	train	PT	Ponte de Dom Goimil			-8.646446527610081	41.21773813987413	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09597	wl-neg-neg-pt-dgpc-114657	neg-pt-dgpc-114657	0	hard_negative	train	PT	Ponte de Eixões/ Roda			-8.199458965021224	41.7519708234182	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09650	wl-neg-neg-pt-dgpc-107668	neg-pt-dgpc-107668	0	hard_negative	train	PT	Ponte de Frieira			-6.758703944648362	41.574498977016866	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09643	wl-neg-neg-pt-dgpc-114683	neg-pt-dgpc-114683	0	hard_negative	train	PT	Ponte de Permedelos			-8.4234192774629	41.738563763955746	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09605	wl-neg-neg-pt-dgpc-114665	neg-pt-dgpc-114665	0	hard_negative	train	PT	Ponte de Porta Santo/ Porta Santa/ Porto Santo			-8.216977930383695	41.7453059157034	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09769	wl-neg-neg-pt-dgpc-108373	neg-pt-dgpc-108373	0	hard_negative	train	PT	Ponte de Rubiães			-8.62631548708899	41.90415764192204	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09657	wl-neg-neg-pt-dgpc-107608	neg-pt-dgpc-107608	0	hard_negative	train	PT	Ponte de Santulhão			-6.674676129819785	41.55833966902693	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09669	wl-neg-neg-pt-dgpc-113083	neg-pt-dgpc-113083	0	hard_negative	train	PT	Ponte do Arquinho			-8.07480330693477	41.2682104064667	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09712	wl-neg-neg-pt-dgpc-106166	neg-pt-dgpc-106166	0	hard_negative	train	PT	Ponte do Carro			-8.667317940465555	41.215193970770095	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09642	wl-neg-neg-pt-dgpc-114682	neg-pt-dgpc-114682	0	hard_negative	train	PT	Ponte do Couto			-8.486720667056959	41.64981694528757	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09705	wl-neg-neg-pt-dgpc-104615	neg-pt-dgpc-104615	0	hard_negative	train	PT	Ponte dos Ronfos/ Ponte de Barreiros/ Ponte da Azenha			-8.631922765821031	41.224536388231456	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09541	wl-neg-neg-pt-dgpc-111018	neg-pt-dgpc-111018	0	hard_negative	train	PT	Portela / Linhares de Água			-8.619321172122133	41.61100204759858	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09790	wl-neg-neg-pt-dgpc-112392	neg-pt-dgpc-112392	0	hard_negative	train	PT	Portela da Anta 1/ Portela da Anta 2			-8.578870179809453	41.952130593592045	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09791	wl-neg-neg-pt-dgpc-112393	neg-pt-dgpc-112393	0	hard_negative	train	PT	Portela da Anta 3			-8.578094199541736	41.952628204006956	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09720	wl-neg-neg-pt-dgpc-105882	neg-pt-dgpc-105882	0	hard_negative	train	PT	Porto - Castelo de São João da Foz do Douro			-8.674492269307132	41.14890356796639	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09719	wl-neg-neg-pt-dgpc-105865	neg-pt-dgpc-105865	0	hard_negative	train	PT	Porto - Praça Almeida Garrett/Rua do Loureiro			-8.610672061559237	41.14561564569877	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09726	wl-neg-neg-pt-dgpc-112530	neg-pt-dgpc-112530	0	hard_negative	train	PT	Porto - Rua Infante D. Henrique, 19-29			-8.613716051081957	41.14108101661549	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09718	wl-neg-neg-pt-dgpc-105849	neg-pt-dgpc-105849	0	hard_negative	train	PT	Porto - Rua Mouzinho da Silveira, 208-214			-8.612730635606031	41.14368917831558	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09715	wl-neg-neg-pt-dgpc-105829	neg-pt-dgpc-105829	0	hard_negative	train	PT	Porto - Rua Mouzinho da Silveira, 56			-8.614325500298987	41.141890671968554	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
train_mini	wl-tile-v1-09717	wl-neg-neg-pt-dgpc-105845	neg-pt-dgpc-105845	0	hard_negative	train	PT	Porto - Rua da Ponte Nova, 50-54			-8.613858293224164	41.14315322000399	dgt_ortos2021_rgb	Ortos2021-RGB	unsupported_country	WCS MDT target currently supports Spain/EPSG:25830 only
