tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	relief_score	rank_desc	status	error
wl-tile-v1-11166	wl-pos-pos-es-pba-57712	pos-es-pba-57712	1	positive	train	ES	Castro da Espeñuca/A Peneda	A Veiga	Prada (Santo André)	generic_castro_hint		120.0	1.49061440	37	ok	
wl-tile-v1-11561	wl-pos-pos-es-pba-71366	pos-es-pba-71366	1	positive	train	ES	Castro da Fonte do Ouro	O Rosal	O Rosal (Santa Mariña)	generic_castro_hint		120.0	0.05897930	288	ok	
wl-tile-v1-11705	wl-pos-pos-es-pba-75451	pos-es-pba-75451	1	positive	train	ES	Castro da Fontenla	Vilanova de Arousa	Baión (San Xoán)	generic_castro_hint		120.0	-0.23877004	374	ok	
wl-tile-v1-09992	wl-pos-pos-es-pba-3508	pos-es-pba-3508	1	positive	train	ES	Castro da Forca/Castro de Antelo	Carballo	Rus (Santa María)	generic_castro_hint		120.0	0.01018914	306	ok	
wl-tile-v1-11350	wl-pos-pos-es-pba-65293	pos-es-pba-65293	1	positive	train	ES	Castro da Forca/O Montiño	A Guarda	A Guarda (Santa María)	generic_castro_hint		120.0	0.40380426	205	ok	
wl-tile-v1-11299	wl-pos-pos-es-pba-56746	pos-es-pba-56746	1	positive	train	ES	Castro da Fraga da Moura	Riós	Castrelo de Cima (Santa María)	generic_castro_hint		120.0	0.86511563	116	ok	
wl-tile-v1-11654	wl-pos-pos-es-pba-70320	pos-es-pba-70320	1	positive	train	ES	Castro da Granxa	Tui	Rebordáns (San Bartolomeu)	generic_castro_hint		120.0	0.94404227	108	ok	
wl-tile-v1-09945	wl-pos-pos-es-pba-1531	pos-es-pba-1531	1	positive	train	ES	Castro da Graña	Betanzos	Requián (Santiago)	generic_castro_hint		120.0	-0.14879678	347	ok	
wl-tile-v1-10441	wl-pos-pos-es-pba-24952	pos-es-pba-24952	1	positive	train	ES	Castro da Graña	Toques	A Capela (Santa María)	generic_castro_hint		120.0	0.75945390	134	ok	
wl-tile-v1-10649	wl-pos-pos-es-pba-27874	pos-es-pba-27874	1	positive	train	ES	Castro da Graña	Castroverde	Montecubeiro (San Cibrao)	generic_castro_hint		120.0	0.82344566	121	ok	
wl-tile-v1-11378	wl-pos-pos-es-pba-68601	pos-es-pba-68601	1	positive	train	ES	Castro da Graña	As Neves	As Neves (Santa María)	generic_castro_hint		120.0	0.51793007	175	ok	
wl-tile-v1-11101	wl-pos-pos-es-pba-30224	pos-es-pba-30224	1	positive	train	ES	Castro da Graña/Os Castros	Xermade	Roupar (San Pedro Fiz)	generic_castro_hint		120.0	-0.35377579	412	ok	
wl-tile-v1-10442	wl-pos-pos-es-pba-24953	pos-es-pba-24953	1	positive	train	ES	Castro da Grela	Toques	San Xiao do Monte (San Xiao)	generic_castro_hint		120.0	-0.45830841	444	ok	
wl-tile-v1-10107	wl-pos-pos-es-pba-9620	pos-es-pba-9620	1	positive	train	ES	Castro da Grixa	Dumbría	Berdeogás (Santiago)	generic_castro_hint		120.0	-0.89495000	520	ok	
wl-tile-v1-10846	wl-pos-pos-es-pba-29948	pos-es-pba-29948	1	positive	train	ES	Castro da Grova	O Corgo	Paradela (San Fiz)	generic_castro_hint		120.0	-0.24365434	378	ok	
wl-tile-v1-11359	wl-pos-pos-es-pba-66198	pos-es-pba-66198	1	positive	train	ES	Castro da Gurobela	Agolada	O Sexo (Santiago)	generic_castro_hint		120.0	-0.52829322	457	ok	
wl-tile-v1-10586	wl-pos-pos-es-pba-44402	pos-es-pba-44402	1	positive	train	ES	Castro da Igrexa/A Cortiña da Igrexa	Baralla	Piñeira (San Salvador)	generic_castro_hint		120.0	0.32066778	229	ok	
wl-tile-v1-10587	wl-pos-pos-es-pba-44431	pos-es-pba-44431	1	positive	train	ES	Castro da Igrexa/Castro de Lebruxo	Baralla	Lebruxo (San Tomé)	generic_castro_hint		120.0	0.60793299	157	ok	
wl-tile-v1-11102	wl-pos-pos-es-pba-30225	pos-es-pba-30225	1	positive	train	ES	Castro da Igrexa/O Castro de Cazas	Xermade	Cazás (San Xulián)	generic_castro_hint		120.0	-0.14035692	346	ok	
wl-tile-v1-10329	wl-pos-pos-es-pba-18628	pos-es-pba-18628	1	positive	train	ES	Castro da Illa da Estrela	Ponteceso	Corme Aldea (Santo Adrán)	coastal_promontory_hint		120.0	2.65324441	8	ok	
wl-tile-v1-10422	wl-pos-pos-es-pba-23921	pos-es-pba-23921	1	positive	train	ES	Castro da Lagoa/Os Castros de Muradelo	Sobrado	Codesoso (San Miguel)	generic_castro_hint		120.0	0.70439963	144	ok	
wl-tile-v1-10832	wl-pos-pos-es-pba-35177	pos-es-pba-35177	1	positive	train	ES	Castro da Lagúa	Navia de Suarna	Mosteiro (San Salvador)	generic_castro_hint		120.0	1.45038430	42	ok	
wl-tile-v1-10526	wl-pos-pos-es-pba-38417	pos-es-pba-38417	1	positive	train	ES	Castro da Lama	A Pobra do Brollón	Barxa de Lor (Santa Mariña)	generic_castro_hint		120.0	1.76280718	26	ok	
wl-tile-v1-11354	wl-pos-pos-es-pba-67107	pos-es-pba-67107	1	positive	train	ES	Castro da Lama	A Lama	A Lama (San Salvador)	generic_castro_hint		120.0	2.65429101	7	ok	
wl-tile-v1-11046	wl-pos-pos-es-pba-41245	pos-es-pba-41245	1	positive	train	ES	Castro da Laxa	Taboada	Sobrecedo (Santiago)	generic_castro_hint		120.0	0.32540451	228	ok	
wl-tile-v1-11233	wl-pos-pos-es-pba-48059	pos-es-pba-48059	1	positive	train	ES	Castro da Madanela	Coles	Coles (San Xoán)	generic_castro_hint		120.0	1.91417071	23	ok	
wl-tile-v1-10862	wl-pos-pos-es-pba-32296	pos-es-pba-32296	1	positive	train	ES	Castro da Margarida/A Ciudá	O Incio	Santa María do Mao (Santa María)	coastal_promontory_hint		120.0	0.79731312	127	ok	
wl-tile-v1-11316	wl-pos-pos-es-pba-58046	pos-es-pba-58046	1	positive	train	ES	Castro da Martiña	San Cristovo de Cea	Oseira (Santa María a Real)	coastal_promontory_hint		120.0	1.18779135	66	ok	
wl-tile-v1-11470	wl-pos-pos-es-pba-65785	pos-es-pba-65785	1	positive	train	ES	Castro da Matanza	Gondomar	Vincios (Santa Mariña)	generic_castro_hint		120.0	1.02290702	92	ok	
wl-tile-v1-11155	wl-pos-pos-es-pba-55771	pos-es-pba-55771	1	positive	train	ES	Castro da Medorra	A Pobra de Trives	Mendoia (Nosa Señora da Concepción)	generic_castro_hint		120.0	0.50949264	177	ok	
wl-tile-v1-10817	wl-pos-pos-es-pba-35344	pos-es-pba-35344	1	positive	train	ES	Castro da Morerira/Agro do Castro	Monterroso	Pedraza (Santa María)	generic_castro_hint		120.0	0.20194907	256	ok	
wl-tile-v1-11460	wl-pos-pos-es-pba-64033	pos-es-pba-64033	1	positive	train	ES	Castro da Mota	Forcarei	Castrelo (Santa Mariña)	generic_castro_hint		120.0	1.26997504	57	ok	
wl-tile-v1-10019	wl-pos-pos-es-pba-27147	pos-es-pba-27147	1	positive	train	ES	Castro da Moura	Cariño	A Pedra (Santa María)	generic_castro_hint		120.0	2.13266306	15	ok	
wl-tile-v1-11461	wl-pos-pos-es-pba-64034	pos-es-pba-64034	1	positive	train	ES	Castro da Mouteira	Forcarei	Millarada (San Amedio)	generic_castro_hint		120.0	-0.19753798	360	ok	
wl-tile-v1-11124	wl-pos-pos-es-pba-47786	pos-es-pba-47786	1	positive	train	ES	Castro da Munía	A Bola	Sorga (San Mamede)	generic_castro_hint		120.0	1.36602342	47	ok	
wl-tile-v1-10555	wl-pos-pos-es-pba-26987	pos-es-pba-26987	1	positive	train	ES	Castro da Orela	Antas de Ulla	Santo Estevo do Castro de Amarante (Santo Estevo)	generic_castro_hint		120.0	0.47222290	186	ok	
wl-tile-v1-10373	wl-pos-pos-es-pba-20300	pos-es-pba-20300	1	positive	train	ES	Castro da Pallota	Santa Comba	Fontecada (San Martiño)	generic_castro_hint		120.0	0.40772430	202	ok	
wl-tile-v1-10650	wl-pos-pos-es-pba-27875	pos-es-pba-27875	1	positive	train	ES	Castro da Pallota	Castroverde	Soutomerille (San Salvador)	generic_castro_hint		120.0	2.06463902	19	ok	
wl-tile-v1-10556	wl-pos-pos-es-pba-26988	pos-es-pba-26988	1	positive	train	ES	Castro da Pena Grande	Antas de Ulla	Agela (San Mamede)	hilltop_hint		120.0	0.55351977	167	ok	
wl-tile-v1-10540	wl-pos-pos-es-pba-38845	pos-es-pba-38845	1	positive	train	ES	Castro da Pena das Vellas	A Pontenova	Vilarmide (O Salvador)	hilltop_hint		120.0	0.94410521	107	ok	
wl-tile-v1-09877	wl-pos-pos-es-pba-11223	pos-es-pba-11223	1	positive	train	ES	Castro da Pena/O Petón	A Laracha	Montemaior (Santa María Madanela)	hilltop_hint		120.0	0.43311823	198	ok	
wl-tile-v1-11136	wl-pos-pos-es-pba-52998	pos-es-pba-52998	1	positive	train	ES	Castro da Peneda de Cebre	A Merca	A Merca (Santa María)	generic_castro_hint		120.0	1.24524050	60	ok	
wl-tile-v1-11600	wl-pos-pos-es-pba-71332	pos-es-pba-71332	1	positive	train	ES	Castro da Peneda/Castrizán	Redondela	O Viso (Santa María)	castrel_toponym_hint		120.0	2.21638659	12	ok	
wl-tile-v1-10557	wl-pos-pos-es-pba-26989	pos-es-pba-26989	1	positive	train	ES	Castro da Penela	Antas de Ulla	Reboredo (Santiago)	generic_castro_hint		120.0	0.80301470	124	ok	
wl-tile-v1-10765	wl-pos-pos-es-pba-31585	pos-es-pba-31585	1	positive	train	ES	Castro da Penela	Láncara	Vilarello (San Pedro)	generic_castro_hint		120.0	0.04327271	295	ok	
wl-tile-v1-11342	wl-pos-pos-es-pba-60249	pos-es-pba-60249	1	positive	train	ES	Castro da Plaza	Vilardevós	Santa María de Traseirexa (Santa María)	generic_castro_hint		120.0	1.48614211	38	ok	
wl-tile-v1-10991	wl-pos-pos-es-pba-40973	pos-es-pba-40973	1	positive	train	ES	Castro da Portela	Ribas de Sil	Soutordei (Santiago)	generic_castro_hint		120.0	0.99327815	98	ok	
wl-tile-v1-10162	wl-pos-pos-es-pba-12435	pos-es-pba-12435	1	positive	train	ES	Castro da Pousada	Mesía	Castro (San Sebastián)	earthwork_or_wall_hint		120.0	0.10983297	273	ok	
wl-tile-v1-10912	wl-pos-pos-es-pba-41930	pos-es-pba-41930	1	positive	train	ES	Castro da Pousada	O Saviñao	Licín (Santalla)	generic_castro_hint		120.0	0.36464774	217	ok	
wl-tile-v1-11591	wl-pos-pos-es-pba-69678	pos-es-pba-69678	1	positive	train	ES	Castro da Raxeira/Monte do Castro	Pontevedra	Mourente (Santa María)	hilltop_hint		120.0	1.03563563	90	ok	
wl-tile-v1-11132	wl-pos-pos-es-pba-50677	pos-es-pba-50677	1	positive	train	ES	Castro da Ribeira	A Gudiña	A Gudiña (San Martiño e San Pedro)	valley_or_river_edge_hint		120.0	0.09386472	278	ok	
wl-tile-v1-09993	wl-pos-pos-es-pba-3509	pos-es-pba-3509	1	positive	train	ES	Castro da Ribeira/Castro de Nogareda	Carballo	Rus (Santa María)	valley_or_river_edge_hint		120.0	1.15106242	75	ok	
