tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	feature_radius_m	dem_path	dem_core_mean	dem_context_mean	dem_prominence_m	slope_annulus_mean	slope_context_mean	slope_ratio	lrm_abs_annulus_mean	lrm_abs_context_mean	lrm_abs_ratio	lrm_core_mean	lrm_context_mean	lrm_core_delta	hillshade_edge_annulus_mean	hillshade_edge_context_mean	hillshade_edge_ratio	ring_sector_coverage	ring_sector_balance	error	status
wl-tile-v1-09592	wl-neg-neg-pt-dgpc-111409	neg-pt-dgpc-111409	0	hard_negative	train	PT	Casal do Eido	Celorico de Basto	Veade, Gagos e Molares		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09592-neg-pt-dgpc-111409-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09536	wl-neg-neg-pt-dgpc-107765	neg-pt-dgpc-107765	0	hard_negative	train	PT	Casal do Monte	Barcelos	Roriz		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09536-neg-pt-dgpc-107765-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09826	wl-neg-neg-pt-dgpc-106253	neg-pt-dgpc-106253	0	hard_negative	train	PT	Castelo de Vale de Mir/ Castelo de Trás	Alijó	Pegarinhos		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09826-neg-pt-dgpc-106253-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09862	wl-neg-neg-pt-dgpc-105965	neg-pt-dgpc-105965	0	hard_negative	train	PT	Cemitério Mouro/Galafura	Peso da Régua	Galafura e Covelinhas		necropolis_or_burial	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09862-neg-pt-dgpc-105965-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09825	wl-neg-neg-pt-dgpc-106162	neg-pt-dgpc-106162	0	hard_negative	train	PT	Cerca	Alijó	Castedo e Cotas		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09825-neg-pt-dgpc-106162-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09831	wl-neg-neg-pt-dgpc-109068	neg-pt-dgpc-109068	0	hard_negative	train	PT	Chaves - Balneário das Caldas	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09831-neg-pt-dgpc-109068-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09847	wl-neg-neg-pt-dgpc-110188	neg-pt-dgpc-110188	0	hard_negative	train	PT	Chaves - Canto do Rio	Chaves	Madalena e Samaiões		necropolis_or_burial	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09847-neg-pt-dgpc-110188-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09830	wl-neg-neg-pt-dgpc-109057	neg-pt-dgpc-109057	0	hard_negative	train	PT	Chaves - Largo do Arrabalde, 59-61 / Travessa das Couraças	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09830-neg-pt-dgpc-109057-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09846	wl-neg-neg-pt-dgpc-110141	neg-pt-dgpc-110141	0	hard_negative	train	PT	Chaves - Miliário do Campo da Roda / Quinta do Caneiro	Chaves	Madalena e Samaiões		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09846-neg-pt-dgpc-110141-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09835	wl-neg-neg-pt-dgpc-109154	neg-pt-dgpc-109154	0	hard_negative	train	PT	Chaves - Praça Camões	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09835-neg-pt-dgpc-109154-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09849	wl-neg-neg-pt-dgpc-111119	neg-pt-dgpc-111119	0	hard_negative	train	PT	Chaves - Rua 1º de Dezembro	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09849-neg-pt-dgpc-111119-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09851	wl-neg-neg-pt-dgpc-114161	neg-pt-dgpc-114161	0	hard_negative	train	PT	Chaves - Rua Bispo Idácio, 37	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09851-neg-pt-dgpc-114161-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09850	wl-neg-neg-pt-dgpc-112661	neg-pt-dgpc-112661	0	hard_negative	train	PT	Chaves - Rua General Sousa Machado, 51	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09850-neg-pt-dgpc-112661-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09852	wl-neg-neg-pt-dgpc-114272	neg-pt-dgpc-114272	0	hard_negative	train	PT	Chaves - Rua Joaquim José Delgado, 83	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09852-neg-pt-dgpc-114272-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09848	wl-neg-neg-pt-dgpc-110572	neg-pt-dgpc-110572	0	hard_negative	train	PT	Chaves - Rua da Muralha	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09848-neg-pt-dgpc-110572-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09853	wl-neg-neg-pt-dgpc-114415	neg-pt-dgpc-114415	0	hard_negative	train	PT	Chaves - Rua da Trindade, 38-40	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09853-neg-pt-dgpc-114415-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09832	wl-neg-neg-pt-dgpc-109113	neg-pt-dgpc-109113	0	hard_negative	train	PT	Chaves - Rua de Santa Maria, 20 / Rua do Postigo, 18	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09832-neg-pt-dgpc-109113-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09836	wl-neg-neg-pt-dgpc-109187	neg-pt-dgpc-109187	0	hard_negative	train	PT	Chaves - Rua do Bispo Idácio, 20-22	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09836-neg-pt-dgpc-109187-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09829	wl-neg-neg-pt-dgpc-108999	neg-pt-dgpc-108999	0	hard_negative	train	PT	Chaves - Rua do Sol, 28	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09829-neg-pt-dgpc-108999-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09827	wl-neg-neg-pt-dgpc-104697	neg-pt-dgpc-104697	0	hard_negative	train	PT	Chaves - Rua dos Ferradores, 36	Chaves	Santa Maria Maior		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09827-neg-pt-dgpc-104697-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09746	wl-neg-neg-pt-dgpc-108401	neg-pt-dgpc-108401	0	hard_negative	train	PT	Chã das Carvalheiras/ Laje 1 das Carvalheiras	Caminha	Lanhelas		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09746-neg-pt-dgpc-108401-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09539	wl-neg-neg-pt-dgpc-109304	neg-pt-dgpc-109304	0	hard_negative	train	PT	Chão de Arefe	Barcelos	Durrães e Tregosa		necropolis_or_burial	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09539-neg-pt-dgpc-109304-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09782	wl-neg-neg-pt-dgpc-112383	neg-pt-dgpc-112383	0	hard_negative	train	PT	Couto da Pinheira	Paredes de Coura	Insalde e Porreiras		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09782-neg-pt-dgpc-112383-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09588	wl-neg-neg-pt-dgpc-107053	neg-pt-dgpc-107053	0	hard_negative	train	PT	Crasto / Canedo / Alto da Moura	Celorico de Basto	Canedo de Basto e Corgo		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09588-neg-pt-dgpc-107053-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09677	wl-neg-neg-pt-dgpc-112096	neg-pt-dgpc-112096	0	hard_negative	train	PT	Crasto de Broalhos	Gondomar	Melres e Medas		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09677-neg-pt-dgpc-112096-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09773	wl-neg-neg-pt-dgpc-108417	neg-pt-dgpc-108417	0	hard_negative	train	PT	Cruzes	Paredes de Coura	Formariz e Ferreira		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09773-neg-pt-dgpc-108417-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09708	wl-neg-neg-pt-dgpc-106070	neg-pt-dgpc-106070	0	hard_negative	train	PT	Custoias	Matosinhos	Custóias, Leça do Balio e Guifões		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09708-neg-pt-dgpc-106070-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09649	wl-neg-neg-pt-dgpc-104964	neg-pt-dgpc-104964	0	hard_negative	train	PT	EP - 621 - Santo Antão da Barca	Alfândega da Fé	Parada e Sendim da Ribeira		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09649-neg-pt-dgpc-104964-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09652	wl-neg-neg-pt-dgpc-109723	neg-pt-dgpc-109723	0	hard_negative	train	PT	Eiró de Sortes/Madorrinho	Bragança	Sortes		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09652-neg-pt-dgpc-109723-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09600	wl-neg-neg-pt-dgpc-114660	neg-pt-dgpc-114660	0	hard_negative	train	PT	Emaus	Terras de Bouro	Chorense e Monte		necropolis_or_burial	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09600-neg-pt-dgpc-114660-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09812	wl-neg-neg-pt-dgpc-110404	neg-pt-dgpc-110404	0	hard_negative	train	PT	Escaravelhão - Núcleo I	Valença	Gandra e Taião		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09812-neg-pt-dgpc-110404-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09811	wl-neg-neg-pt-dgpc-110403	neg-pt-dgpc-110403	0	hard_negative	train	PT	Escaravelhão - Núcleo III	Valença	Gandra e Taião		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09811-neg-pt-dgpc-110403-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09818	wl-neg-neg-pt-dgpc-111359	neg-pt-dgpc-111359	0	hard_negative	train	PT	Escaravelhão - Núcleo IV	Valença	Gandra e Taião		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09818-neg-pt-dgpc-111359-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09819	wl-neg-neg-pt-dgpc-111376	neg-pt-dgpc-111376	0	hard_negative	train	PT	Escaravelhão - Núcleo V	Valença	Gandra e Taião		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09819-neg-pt-dgpc-111376-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09820	wl-neg-neg-pt-dgpc-111387	neg-pt-dgpc-111387	0	hard_negative	train	PT	Escaravelhão - Núcleo VI	Valença	Gandra e Taião		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09820-neg-pt-dgpc-111387-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09622	wl-neg-neg-pt-dgpc-113951	neg-pt-dgpc-113951	0	hard_negative	train	PT	Fiães	Vila Nova de Famalicão	Gondifelos, Cavalões e Outiz		megalithic_mound	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09622-neg-pt-dgpc-113951-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09857	wl-neg-neg-pt-dgpc-111323	neg-pt-dgpc-111323	0	hard_negative	train	PT	Fonte do Sapo	Mondim de Basto	Campanhó e Paradança		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09857-neg-pt-dgpc-111323-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09663	wl-neg-neg-pt-dgpc-104978	neg-pt-dgpc-104978	0	hard_negative	train	PT	Fontelas	Amarante	Amarante (São Gonçalo), Madalena, Cepelos e Gatão		necropolis_or_burial;roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09663-neg-pt-dgpc-104978-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09658	wl-neg-neg-pt-dgpc-108332	neg-pt-dgpc-108332	0	hard_negative	train	PT	Forno dos Mouros	Vinhais	Vilar Seco de Lomba		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09658-neg-pt-dgpc-108332-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09823	wl-neg-neg-pt-dgpc-113811	neg-pt-dgpc-113811	0	hard_negative	train	PT	Forte de Belém	Valença	Valença, Cristelo Covo e Arão		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09823-neg-pt-dgpc-113811-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09737	wl-neg-neg-pt-dgpc-111176	neg-pt-dgpc-111176	0	hard_negative	train	PT	Forte de Bragandelo	Arcos de Valdevez	Portela e Extremo		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09737-neg-pt-dgpc-111176-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09822	wl-neg-neg-pt-dgpc-113808	neg-pt-dgpc-113808	0	hard_negative	train	PT	Forte de São Francisco	Valença	Gandra e Taião		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09822-neg-pt-dgpc-113808-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09805	wl-neg-neg-pt-dgpc-108516	neg-pt-dgpc-108516	0	hard_negative	train	PT	Forte de São Jorge/ Fortificação do Monte da Chãs/ Forte da Silva	Valença	São Julião e Silva		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09805-neg-pt-dgpc-108516-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09730	wl-neg-neg-pt-dgpc-106685	neg-pt-dgpc-106685	0	hard_negative	train	PT	Forte de São João Baptista	Vila do Conde	Vila do Conde		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09730-neg-pt-dgpc-106685-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09651	wl-neg-neg-pt-dgpc-108688	neg-pt-dgpc-108688	0	hard_negative	train	PT	Forte de São João de Deus	Bragança	Sé, Santa Maria e Meixedo		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09651-neg-pt-dgpc-108688-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09821	wl-neg-neg-pt-dgpc-113805	neg-pt-dgpc-113805	0	hard_negative	train	PT	Forte de São Luís Gonzaga e Atalaia de Santa Teresa	Valença	São Pedro da Torre		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09821-neg-pt-dgpc-113805-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09806	wl-neg-neg-pt-dgpc-108554	neg-pt-dgpc-108554	0	hard_negative	train	PT	Forte do Tuído ou da Gandra	Valença	Gandra e Taião		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09806-neg-pt-dgpc-108554-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09817	wl-neg-neg-pt-dgpc-111040	neg-pt-dgpc-111040	0	hard_negative	train	PT	Fortificações da Praça de Valença do Minho	Valença	Valença, Cristelo Covo e Arão		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09817-neg-pt-dgpc-111040-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09816	wl-neg-neg-pt-dgpc-111013	neg-pt-dgpc-111013	0	hard_negative	train	PT	Fortim do Verdoejo/ Forte da Gingleta	Valença	Verdoejo		historic_fortification	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09816-neg-pt-dgpc-111013-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09828	wl-neg-neg-pt-dgpc-108643	neg-pt-dgpc-108643	0	hard_negative	train	PT	Fraga das Passadas	Chaves	Bustelo		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09828-neg-pt-dgpc-108643-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09656	wl-neg-neg-pt-dgpc-107177	neg-pt-dgpc-107177	0	hard_negative	train	PT	Fraga dos Namorados	Vila Flor	Trindade		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09656-neg-pt-dgpc-107177-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09667	wl-neg-neg-pt-dgpc-106219	neg-pt-dgpc-106219	0	hard_negative	train	PT	Gatão - Igreja de São João Baptista	Amarante	Amarante (São Gonçalo), Madalena, Cepelos e Gatão		necropolis_or_burial;roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09667-neg-pt-dgpc-106219-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09747	wl-neg-neg-pt-dgpc-108697	neg-pt-dgpc-108697	0	hard_negative	train	PT	Gorgolada	Caminha	Vila Praia de Âncora		necropolis_or_burial	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09747-neg-pt-dgpc-108697-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09742	wl-neg-neg-pt-dgpc-108345	neg-pt-dgpc-108345	0	hard_negative	train	PT	Gravura rupestre 1 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09742-neg-pt-dgpc-108345-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09743	wl-neg-neg-pt-dgpc-108347	neg-pt-dgpc-108347	0	hard_negative	train	PT	Gravura rupestre 2 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09743-neg-pt-dgpc-108347-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09741	wl-neg-neg-pt-dgpc-108344	neg-pt-dgpc-108344	0	hard_negative	train	PT	Gravura rupestre 3 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09741-neg-pt-dgpc-108344-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09744	wl-neg-neg-pt-dgpc-108349	neg-pt-dgpc-108349	0	hard_negative	train	PT	Gravura rupestre 4 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09744-neg-pt-dgpc-108349-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09843	wl-neg-neg-pt-dgpc-109707	neg-pt-dgpc-109707	0	hard_negative	train	PT	Igreja Nossa Senhora da Azinheira	Chaves	Outeiro Seco		roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09843-neg-pt-dgpc-109707-mdt5.tif																		manifest_dem_status:unsupported_country	failed
wl-tile-v1-09690	wl-neg-neg-pt-dgpc-111142	neg-pt-dgpc-111142	0	hard_negative	train	PT	Igreja Paroquial de Cristelos (Santo André)	Lousada	Cristelos, Boim e Ordem		necropolis_or_burial;roman_built_context	120.0	data/external/weak-label-relief-v1/train/negative/wl-tile-v1-09690-neg-pt-dgpc-111142-mdt5.tif																		manifest_dem_status:unsupported_country	failed
