osm_id	osm_type	label_class	site_class	name	confidence	evidence	archaeological_site	civilization	fortification_type	wikidata	centroid_lon	centroid_lat	area_m2	perimeter_m	equivalent_radius_m	circularity	vertices	matched_catalogue_id	matched_catalogue_name	matched_distance_m
1233444696	way	1	castro	Castro da Torre	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.11668851	42.66556956	12379.9	424.6	62.8	0.8629	9	wl-pos-pos-es-pba-37088	Castro da Torre	16
1238963161	way	0	mound	Mámoa de Pena María 1	high	archaeological_site=tumulus	tumulus				-7.84644540	43.17341559	64.5	28.7	4.5	0.9832	15	wl-neg-neg-es-pba-30351	Mámoa de Pena María 1	46
1238963162	way	0	mound	Mámoa de Pena María 4	high	archaeological_site=tumulus	tumulus				-7.84751310	43.17341913	64.6	28.7	4.5	0.9832	15	wl-neg-neg-es-pba-30351	Mámoa de Pena María 1	78
1238963163	way	0	mound	Medorra do Cordal 1	high	archaeological_site=tumulus	tumulus				-7.74869986	43.10141867	324.0	66.5	10.2	0.9212	9	wl-neg-neg-es-pba-28671	Medorra do Cordal 1	2
1238963164	way	0	mound	A Medorra de Xoana	high	archaeological_site=tumulus	tumulus				-7.75948750	43.04276555	174.8	48.3	7.5	0.9415	11	wl-neg-neg-es-pba-31044	A Medorra de Xoana	1
1238963165	way	0	mound	Mámoa da Gándara de Narla 10	high	archaeological_site=tumulus	tumulus				-7.74988516	43.05173828	250.7	56.4	8.9	0.9918	21	wl-neg-neg-es-pba-30902	Mámoa da Gándara de Narla 10	0
1238963166	way	0	mound	Mámoa da Gándara de Narla 09	high	archaeological_site=tumulus	tumulus				-7.75066741	43.05309301	391.0	70.3	11.2	0.9932	23	wl-neg-neg-es-pba-30901	Mámoa da Gándara de Narla 09	4
1238963167	way	0	mound	Mámoa da Gándara de Narla 03	high	archaeological_site=tumulus	tumulus				-7.75360956	43.05549151	544.1	83.0	13.2	0.9932	23	wl-neg-neg-es-pba-30895	Mámoa da Gándara de Narla 03	2
1238963168	way	0	mound	Mámoa da Gándara de Narla 08	high	archaeological_site=tumulus	tumulus				-7.75542833	43.05270476	669.9	92.0	14.6	0.9943	25	wl-neg-neg-es-pba-30900	Mámoa da Gándara de Narla 08	2
1238963169	way	0	mound	Medorra de Acebedo 5	high	archaeological_site=tumulus	tumulus				-7.64916721	43.08203620	274.6	59.0	9.3	0.9918	21	wl-neg-neg-es-pba-35746	Medorra de Acebedo 5	1
1239676641	way	1	castro	Castro de Cereixido	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.31281624	42.71556638	16698.9	552.2	72.9	0.6882	12	wl-pos-pos-es-pba-32334	Castro de Cereixedo/Os Castros	15
1241460119	way	0	mound	Mámoa do alto da Goia 13	high	archaeological_site=tumulus	tumulus				-7.67960265	42.90263704	622.5	89.9	14.1	0.9678	13	wl-neg-neg-es-pba-31982	Mámoa do Alto da Goia 13	2
1241460120	way	0	mound	Mámoa do alto da Goia 11	high	archaeological_site=tumulus	tumulus				-7.68095048	42.90344690	254.7	58.5	9.0	0.9341	13	wl-neg-neg-es-pba-31980	Mámoa do Alto da Goia 11	0
1241460121	way	0	mound	Mámoa do alto da Goia 02	high	archaeological_site=tumulus	tumulus				-7.67603854	42.90997341	292.2	64.0	9.6	0.8956	12	wl-neg-neg-es-pba-31941	Mámoa do Alto da Goia 02	2
1241460122	way	0	mound	Mámoa do alto da Goia 06	high	archaeological_site=tumulus	tumulus				-7.67029932	42.91176152	263.7	57.8	9.2	0.9918	21	wl-neg-neg-es-pba-31945	Mámoa do Alto da Goia 06	2
1241473182	way	0	mound	Necrópole de Moura	high	archaeological_site=tumulus	tumulus				-7.71779519	42.42209529	7037.7	340.0	47.3	0.7650	10	wl-neg-neg-es-pba-54230	Mámoa das Cabanas 5	18
1241682245	way	0	mound	A Medorra Pequena	high	archaeological_site=tumulus	tumulus				-7.40931819	42.92684425	286.8	61.3	9.6	0.9590	10	wl-neg-neg-es-pba-28889	Medorra Pequena	2
1241682246	way	0	mound	A Medorra Grande	high	archaeological_site=tumulus	tumulus				-7.40908313	42.92760233	1017.4	116.1	18.0	0.9481	9	wl-neg-neg-es-pba-28887	Medorra Grande	2
1245660701	way	1	castro	Os Castros	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.50368593	43.35833978	19324.9	505.3	78.4	0.9510	15	wl-pos-pos-es-pba-26587	Os Castros	6
1245673373	way	1	castro	Castro de Xunto á Igrexa	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.27371045	43.51203373	14058.9	435.6	66.9	0.9310	13	wl-pos-pos-es-pba-28734	Os Castros	14
1248319902	way	0	mound	Mámoa de Cornas	high	archaeological_site=tumulus	tumulus				-7.56591002	43.36641501	465.4	76.7	12.2	0.9932	23	wl-neg-neg-es-pba-43380	Mámoa de Cornas	3
1252098193	way	1	castro	Castro de Eixibrón	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.17759440	42.83454011	12676.8	407.9	63.5	0.9576	14	wl-pos-pos-es-pba-28460	Castros de Eixibrón	30
1253343337	way	1	castro	Castro de Santalla	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.29754776	42.80753931	18280.5	501.4	76.3	0.9137	18	wl-pos-pos-es-pba-31623	Castro de Santalla	39
1254638524	way	0	mound	Mámoa do Penido Vello 1	high	archaeological_site=tumulus	tumulus				-7.54121708	43.54169545	114.9	38.2	6.0	0.9871	17	wl-neg-neg-es-pba-35922	Mámoa do Penido Vello 1	2
1254663709	way	0	mound	Mámoa de Monte das Lamas 7	high	archaeological_site=tumulus	tumulus				-7.77140443	42.99891482	245.0	55.8	8.8	0.9898	19	wl-neg-neg-es-pba-30135	Mámoa de Monte das Lamas 7	2
1254669443	way	0	mound	Mámoa de Monte de Lamas 6	high	archaeological_site=tumulus	tumulus				-7.75636937	42.99535511	225.1	53.5	8.5	0.9898	19	wl-neg-neg-es-pba-30168	Mámoa de Monte de Lamas 6	2
1254692869	way	0	mound	Monte das Casiñas 2	high	archaeological_site=tumulus	tumulus				-7.67643840	42.99535301	371.6	68.6	10.9	0.9918	21			
1254693800	way	0	mound	Monte das Casiñas 1	high	archaeological_site=tumulus	tumulus				-7.67456795	42.99738175	179.3	47.7	7.6	0.9898	19			
1254699688	way	0	mound	Monte das Abertoinas 2	high	archaeological_site=tumulus	tumulus				-7.68536544	42.98842334	138.9	42.0	6.6	0.9871	17			
1254704258	way	0	mound	Mámoa da Rexidoira 1	high	archaeological_site=tumulus	tumulus				-7.73658665	43.04583886	230.7	54.1	8.6	0.9898	19	wl-neg-neg-es-pba-30700	Mámoa da Rexidoira 1	2
1254708277	way	0	mound	Mámoa do Alto da Mámoa 2	high	archaeological_site=tumulus	tumulus				-7.87962514	43.08071170	642.4	92.6	14.3	0.9424	16	wl-neg-neg-es-pba-30372	Mámoa do Alto da Mámoa 2	1
1254708278	way	0	mound	Mámoa de Monte do Espiño 2	high	archaeological_site=tumulus	tumulus				-7.86872469	43.08249171	87.7	33.5	5.3	0.9832	15	wl-neg-neg-es-pba-30174	Mámoa de Monte do Espiño 2	3
1254708279	way	0	mound	Mámoa de Monte do Espiño 1	high	archaeological_site=tumulus	tumulus				-7.86964578	43.08251357	236.8	54.8	8.7	0.9898	19	wl-neg-neg-es-pba-30173	Mámoa de Monte do Espiño 1	2
1254709192	way	0	mound	Mámoa de Monte Vilaldar 5	high	archaeological_site=tumulus	tumulus				-7.85797751	43.10418000	522.6	81.3	12.9	0.9932	23	wl-neg-neg-es-pba-30248	Mámoa de Monte Vilaldar 5	2
1254709193	way	0	mound	Mámoa de Monte Vilaldar 4	high	archaeological_site=tumulus	tumulus				-7.85635226	43.10427629	378.2	69.2	11.0	0.9918	21	wl-neg-neg-es-pba-30247	Mámoa de Monte Vilaldar 4	3
1254724525	way	0	mound	Medorra da Lente	high	archaeological_site=tumulus	tumulus				-7.79176426	43.07407290	1305.0	131.2	20.4	0.9526	11	wl-neg-neg-es-pba-30530	Medorra da Lente	3
1254724785	way	0	mound	Mámoa de Pedra do Couto 4	high	archaeological_site=tumulus	tumulus				-7.76673537	43.10068415	309.6	62.6	9.9	0.9918	21	wl-neg-neg-es-pba-30971	Mámoa da Pedra do Couto 4	2
1254724817	way	0	mound	Mámoa de Pedra do Couto 1	high	archaeological_site=tumulus	tumulus				-7.76566926	43.09751868	348.3	66.4	10.5	0.9918	21	wl-neg-neg-es-pba-30941	Mámoa da Pedra do Couto 1	1
1254725787	way	0	mound	Mámoa do Cordal de Ousá 2	high	archaeological_site=tumulus	tumulus				-7.74264866	43.09538969	242.1	55.4	8.8	0.9898	19	wl-neg-neg-es-pba-30414	Mámoa do Cordal de Ousá 2	2
1254725788	way	0	mound	Mámoa do Cordal de Ousá	high	archaeological_site=tumulus	tumulus				-7.74235113	43.09581158	423.9	73.2	11.6	0.9932	23	wl-neg-neg-es-pba-28638	Mámoa do Cordal de Ousá	1
1254726400	way	0	mound	Mámoa da Pena da Cabra	high	archaeological_site=tumulus	tumulus				-7.71570418	43.08633025	382.5	70.5	11.0	0.9666	14	wl-neg-neg-es-pba-30972	Mámoa da Pena da Cabra	1
1259762877	way	0	mound	Mámoa do Chao de Mazós 3	high	archaeological_site=tumulus	tumulus				-7.73951015	43.10704188	430.6	74.6	11.7	0.9727	12	wl-neg-neg-es-pba-28564	Mámoa de Chao de Mazós 3	4
1259762878	way	0	mound	Mámoa do Chao de Mazós 1	high	archaeological_site=tumulus	tumulus				-7.73889482	43.10868354	275.9	59.9	9.4	0.9669	11	wl-neg-neg-es-pba-28538	Mámoa de Chao de Mazós 1	2
1259763577	way	0	mound	Mámoa do Castelo 3	high	archaeological_site=tumulus	tumulus				-7.75563376	43.09012236	328.9	65.4	10.2	0.9669	11	wl-neg-neg-es-pba-30412	Mámoa do Castelo 3	2
1260679995	way	0	mound	Mámoa da Monte da Gándara	high	archaeological_site=tumulus	tumulus				-7.63660222	43.12749807	151.2	44.3	6.9	0.9669	11	wl-neg-neg-es-pba-28639	Mámoa do Monte da Gándara	1
1262634674	way	0	mound	Medorra de Agra Branca	high	archaeological_site=tumulus	tumulus				-7.80295778	43.14551621	336.4	65.7	10.3	0.9805	14	wl-neg-neg-es-pba-31975	Medorra de Agra Branca	1
1262634787	way	0	mound	Mámoa de San Cibrao 1	high	archaeological_site=tumulus	tumulus				-7.52801911	43.02204429	131.3	40.9	6.5	0.9871	17			
1262634788	way	0	mound	Mámoa de San Cibrao 3	high	archaeological_site=tumulus	tumulus				-7.52756628	43.02094223	116.8	38.6	6.1	0.9871	17			
1265313799	way	1	castro	Pena do Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.23590829	42.57528436	11231.4	438.1	59.8	0.7355	19	wl-pos-pos-es-pba-29031	Pena do Castro	19
1265637265	way	0	mound		high	archaeological_site=tumulus	tumulus				-7.59298541	43.16935241	118.1	40.8	6.1	0.8899	11	wl-neg-neg-es-pba-28982	Mámoas. San Roque	3
1265638188	way	0	mound	Madorro de Pumares 3	high	archaeological_site=tumulus	tumulus				-7.59077960	43.19328629	157.2	44.7	7.1	0.9898	19	wl-neg-neg-es-pba-28815	Madorro de Pumares 3	1
1265638189	way	0	mound	Madorro de Pumares 5	high	archaeological_site=tumulus	tumulus				-7.58727316	43.18931157	254.7	56.8	9.0	0.9918	21	wl-neg-neg-es-pba-28817	Madorro de Pumares 5	1
1265639398	way	0	mound	Medorra da Millarada 21	high	archaeological_site=tumulus	tumulus				-7.58169783	43.20323204	900.8	114.7	16.9	0.8605	10	wl-neg-neg-es-pba-29085	Medorra da Millarada 21	3
1265639399	way	0	mound	Medorra da Millarada 15	high	archaeological_site=tumulus	tumulus				-7.58792341	43.20572154	120.6	39.2	6.2	0.9871	17	wl-neg-neg-es-pba-29052	Medorra da Millarada 15	2
1265639400	way	0	mound	Medorra da Millarada 08	high	archaeological_site=tumulus	tumulus				-7.58387233	43.20943628	287.9	62.3	9.6	0.9333	13	wl-neg-neg-es-pba-29016	Medorra da Millarada 08	1
1267800892	way	0	mound	Mámoa de Pena de Rei 1	high	archaeological_site=tumulus	tumulus				-7.64432531	43.01937190	595.5	88.0	13.8	0.9660	14	wl-neg-neg-es-pba-32570	Mámoa de Pena do Rei 1	1
1268782259	way	0	mound	Medoña do Cordal do Bernaldo 3	high	archaeological_site=tumulus	tumulus				-7.89771777	43.30145118	215.5	53.6	8.3	0.9428	10	wl-neg-neg-es-pba-31856	Medoña do Cordal de Bernaldo	1
1268782293	way	0	mound	Medorra de Pegureiros 2	high	archaeological_site=tumulus	tumulus				-7.89820890	43.11717404	564.7	85.7	13.4	0.9669	11	wl-neg-neg-es-pba-32010	Medorra de Pegureiros 2	1
1268782294	way	0	mound	Medorra do Cotarro 12	high	archaeological_site=tumulus	tumulus				-7.89760825	43.12155881	207.4	51.9	8.1	0.9669	11	wl-neg-neg-es-pba-32051	Medorra do Cotarro 12	1
1268782295	way	0	mound	Medorra do Cotarro 09	high	archaeological_site=tumulus	tumulus				-7.89964560	43.12045035	264.5	58.6	9.2	0.9669	11	wl-neg-neg-es-pba-32050	Medorra do Cotarro 09	5
1268782296	way	0	mound	Medorra do Cotarro 08	high	archaeological_site=tumulus	tumulus				-7.89839995	43.12074636	155.2	44.9	7.0	0.9669	11	wl-neg-neg-es-pba-32049	Medorra do Cotarro 08	0
1268782297	way	0	mound	Medorra do Cotarro 07	high	archaeological_site=tumulus	tumulus				-7.90087489	43.11977663	399.6	71.6	11.3	0.9805	14	wl-neg-neg-es-pba-32048	Medorra do Cotarro 07	5
1268782298	way	0	mound	Medorra do Cotarro 06	high	archaeological_site=tumulus	tumulus				-7.90175110	43.11998236	332.1	65.5	10.3	0.9727	12	wl-neg-neg-es-pba-32018	Medorra do Cotarro 06	1
1268782299	way	0	mound	Medorra do Cotarro 05	high	archaeological_site=tumulus	tumulus				-7.90122782	43.12002551	448.9	76.4	12.0	0.9669	11	wl-neg-neg-es-pba-32017	Medorra do Cotarro 05	3
1268782300	way	0	mound	Medorra do Cotarro 04	high	archaeological_site=tumulus	tumulus				-7.90139184	43.11965369	178.1	48.3	7.5	0.9590	10	wl-neg-neg-es-pba-32016	Medorra do Cotarro 04	1
1268782301	way	0	mound	Medorra do Cotarro 03	high	archaeological_site=tumulus	tumulus				-7.90007643	43.11979362	262.7	58.3	9.1	0.9727	12	wl-neg-neg-es-pba-32015	Medorra do Cotarro 03	2
1268782302	way	0	mound	Medorra do Cotarro 02	high	archaeological_site=tumulus	tumulus				-7.90040589	43.11994085	161.2	46.0	7.2	0.9590	10	wl-neg-neg-es-pba-32014	Medorra do Cotarro 02	2
1268782303	way	0	mound	Medorra de Pegureiros 1	high	archaeological_site=tumulus	tumulus				-7.89919659	43.11817087	148.4	43.5	6.9	0.9871	17	wl-neg-neg-es-pba-32009	Medorra de Pegureiros 1	1
1268790730	way	0	mound	Medoña do Outeiro 1	high	archaeological_site=tumulus	tumulus				-7.87684675	43.26941650	159.8	45.6	7.1	0.9669	11	wl-neg-neg-es-pba-31895	Medoña do Outeiro 1	1
1268790731	way	0	mound	Medoña do Outeiro 3	high	archaeological_site=tumulus	tumulus				-7.87647220	43.27008110	352.9	67.7	10.6	0.9669	11	wl-neg-neg-es-pba-31929	Medoña do Pilreo 3	0
1268790732	way	0	mound	Medoña da Roza da Modia Grande I - 1	high	archaeological_site=tumulus	tumulus				-7.87045079	43.27156993	233.7	55.0	8.6	0.9727	12	wl-neg-neg-es-pba-32353	Medoña da Roza da Modia Grande I-1	1
1268790733	way	0	mound	Medoña da Roza da Modia Grande II - 2	high	archaeological_site=tumulus	tumulus				-7.86745952	43.27277948	503.1	80.6	12.7	0.9727	12	wl-neg-neg-es-pba-32355	Medoña da Roza da Modia Grande II-2	2
1268790734	way	0	mound	Medoña do Cruceiro de Riotorto	high	archaeological_site=tumulus	tumulus				-7.86942080	43.27466099	399.5	72.1	11.3	0.9669	11	wl-neg-neg-es-pba-31886	Medoña do Cruceiro de Riotorto	3
1268813976	way	0	mound	Mámoa de Vilasilvestre 2	high	archaeological_site=tumulus	tumulus				-7.79966287	43.26214921	521.1	81.2	12.9	0.9932	23	wl-neg-neg-es-pba-43100	Mámoa de Villasilvestre 2	1
1268813977	way	0	mound	Mámoa de Vilasilvestre 1	high	archaeological_site=tumulus	tumulus				-7.79900120	43.25700913	440.0	74.6	11.8	0.9932	23	wl-neg-neg-es-pba-43095	Mámoa de Vilasilvestre 1	2
1268814641	way	0	mound	Mámoa do Tarambolo	high	archaeological_site=tumulus	tumulus				-7.81038005	43.26971977	479.3	78.7	12.4	0.9712	15	wl-neg-neg-es-pba-32274	Mámoa do Tarambolo	0
1268815930	way	0	mound	Medorra de Tras os Curros 2	high	archaeological_site=tumulus	tumulus				-7.81367905	43.21676248	519.4	81.7	12.9	0.9770	13	wl-neg-neg-es-pba-31847	Medoña de Tras os Curros 2	1
1268816796	way	0	mound	A Modorra	high	archaeological_site=tumulus	tumulus				-7.82286491	43.22079772	318.7	63.5	10.1	0.9918	21			
1268823319	way	0	mound	Medoña do Vieiro 2	high	archaeological_site=tumulus	tumulus				-7.80458323	43.22005460	261.8	57.6	9.1	0.9918	21	wl-neg-neg-es-pba-31936	Medoña do Vieiro 2	4
1268823320	way	0	mound	Medoña do Vieiro 1	high	archaeological_site=tumulus	tumulus				-7.80499582	43.22034479	125.2	39.9	6.3	0.9871	17	wl-neg-neg-es-pba-31935	Medoña do Vieiro 1	2
1268825371	way	0	mound	Mámoa das Modias 4	high	archaeological_site=tumulus	tumulus				-7.78486695	43.22108214	274.2	58.9	9.3	0.9918	21	wl-neg-neg-es-pba-30239	Mámoa das Modias 4	2
1268825372	way	0	mound	Mámoa das Modias 3	high	archaeological_site=tumulus	tumulus				-7.78473453	43.22149499	459.6	76.3	12.1	0.9932	23	wl-neg-neg-es-pba-30238	Mámoa das Modias 3	1
1268825373	way	0	mound	Mámoa das Modias 2	high	archaeological_site=tumulus	tumulus				-7.78384362	43.22196580	283.4	59.9	9.5	0.9918	21	wl-neg-neg-es-pba-30237	Mámoa das Modias 2	2
1268825374	way	0	mound	Mámoa das Modias 1	high	archaeological_site=tumulus	tumulus				-7.78366188	43.22146626	514.8	80.7	12.8	0.9932	23	wl-neg-neg-es-pba-30236	Mámoa das Modias 1	0
1268826995	way	0	mound	Medoña de Carabuxa 1 do Bico da Croa	high	archaeological_site=tumulus	tumulus				-7.86707920	43.20651885	377.3	69.1	11.0	0.9918	21	wl-pos-pos-es-pba-31851	Medoña do Bico da Croa	2
1268827473	way	0	mound	Medoña do Pastizal da Croa	high	archaeological_site=tumulus	tumulus				-7.86591782	43.20234350	342.9	65.9	10.4	0.9918	21	wl-pos-pos-es-pba-31926	Medoña do Pastizal da Croa	5
1268827803	way	0	mound	Medoña de Avieira	high	archaeological_site=tumulus	tumulus				-7.87068002	43.19854401	344.9	66.1	10.5	0.9918	21	wl-neg-neg-es-pba-32277	Medoña da Avieira	1
1268829986	way	0	mound	Medoña de Lavamás 2	high	archaeological_site=tumulus	tumulus				-7.87847913	43.20376950	504.0	79.9	12.7	0.9932	23	wl-neg-neg-es-pba-32397	Medoña de Lavamás 2	2
1268829987	way	0	mound	Medoña de Lavamás 1	high	archaeological_site=tumulus	tumulus				-7.87681732	43.20423075	477.1	77.7	12.3	0.9932	23	wl-neg-neg-es-pba-32396	Medoña de Lavamás 1	2
1268832393	way	0	mound	Medoña da Picota 1	high	archaeological_site=tumulus	tumulus				-7.92655470	43.17296200	166.8	46.0	7.3	0.9898	19	wl-neg-neg-es-pba-32317	Medoña da Picota 1	2
1268835932	way	0	mound	Mámoa Xur da Medoña 2	high	archaeological_site=tumulus	tumulus				-7.93736082	43.17453555	354.2	69.2	10.6	0.9284	10	wl-neg-neg-es-pba-30159	Mámoa de Xur da Medoña 2	2
1268835933	way	0	mound	Mámoa de Xur da Medoña 1	high	archaeological_site=tumulus	tumulus				-7.93633038	43.17238217	239.7	55.2	8.7	0.9898	19	wl-neg-neg-es-pba-30158	Mámoa de Xur da Medoña 1	1
1268837023	way	0	mound	Medoñado Rego da Loba 1	high	archaeological_site=tumulus	tumulus				-7.95210857	43.18274710	305.2	62.2	9.9	0.9918	21	wl-neg-neg-es-pba-31932	Medoña do Rego da Loba 1	1
1268837024	way	0	mound	Medoña do Rego da Loba 2	high	archaeological_site=tumulus	tumulus				-7.95250483	43.18180644	403.8	71.5	11.3	0.9932	23	wl-neg-neg-es-pba-31933	Medoña do Rego da Loba 2	2
1268837025	way	0	mound	Mámoa Xur da Medoña 2da Revolta Grande 2	high	archaeological_site=tumulus	tumulus				-7.95072785	43.17341668	352.4	66.8	10.6	0.9918	21	wl-neg-neg-es-pba-9564	Mámoa da Revolta Grande 2	1
1268837026	way	0	mound	Mámoa da Revolta Grande 1	high	archaeological_site=tumulus	tumulus				-7.94995869	43.17041670	371.2	68.6	10.9	0.9918	21	wl-neg-neg-es-pba-9563	Mámoa da Revolta Grande 1/Medoña da Cabana	1
1269142778	way	0	mound	Mámoa de Purreira 2	high	archaeological_site=tumulus	tumulus				-7.76596851	43.08896082	351.7	68.3	10.6	0.9480	11	wl-neg-neg-es-pba-30976	Mámoa da Purreira 2/Medorra das Pallotas	5
1269142779	way	0	mound	Mámoa de Xea	high	archaeological_site=tumulus	tumulus				-7.91441826	43.17499718	684.3	97.2	14.8	0.9106	10	wl-neg-neg-es-pba-30157	Mámoa de Xea	3
1270467677	way	0	mound	Mámoa de Pena de Rei 4	high	archaeological_site=tumulus	tumulus				-7.64216225	43.02275174	603.7	88.6	13.9	0.9669	11	wl-neg-neg-es-pba-32569	Mámoa de Pena de Rei 4	3
1270467713	way	0	mound	Mámoa de Pena de Rei 3	high	archaeological_site=tumulus	tumulus				-7.64606683	43.02183704	176.6	47.3	7.5	0.9898	19	wl-neg-neg-es-pba-32568	Mámoa de Pena de Rei 3	1
1270467867	way	0	mound	Mámoa do Cordal de Ombreiro	high	archaeological_site=tumulus	tumulus				-7.63256169	43.02939898	216.9	54.5	8.3	0.9187	12			
1270963998	way	1	castro	Castro de Montellos	medium	site=fortification,civ=celtic	fortification	celtic			-8.90539679	42.93073312	9183.6	344.1	54.1	0.9746	15	wl-pos-pos-es-pba-12377	Castro de Montellos	38
1273943726	way	0	mound	As Medorras 3	high	archaeological_site=tumulus	tumulus				-7.60507437	43.05316079	486.4	80.1	12.4	0.9522	13	wl-neg-neg-es-pba-31643	As Modorras 3	2
1273943727	way	0	mound	As Medorras 2	high	archaeological_site=tumulus	tumulus				-7.60551924	43.05350669	459.7	76.3	12.1	0.9932	23	wl-neg-neg-es-pba-31642	As Modorras 2	1
1273943728	way	0	mound	As Medorras 1	high	archaeological_site=tumulus	tumulus				-7.60662956	43.05388259	248.0	56.1	8.9	0.9898	19	wl-neg-neg-es-pba-36006	As Medorras 1	1
1277897038	way	0	mound	Medorra do Monte e Santa Mariña 9	high	archaeological_site=tumulus	tumulus				-7.59913367	43.10934820	365.4	68.0	10.8	0.9918	21	wl-neg-neg-es-pba-35937	Medorra do Monte de Santa Mariña 9	1
1283757155	way	1	castro	Castro de Raxal	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.66967080	43.13429706	2377.0	198.1	27.5	0.7615	9	wl-pos-pos-es-pba-28319	Castro de Raxal	17
1290647616	way	0	mound	Medorra de Francos 3	high	archaeological_site=tumulus	tumulus				-7.68602377	43.10510573	126.6	40.1	6.3	0.9871	17	wl-neg-neg-es-pba-36012	Medorra do Cotón de Francos 1	1
1292485691	way	0	mound	Mámoada Pena Ventosa	high	archaeological_site=tumulus	tumulus				-7.89760818	43.10199331	226.2	53.6	8.5	0.9898	19	wl-neg-neg-es-pba-30283	Mámoa de Pena Ventosa/Mámoa do Colado	1
1293400337	way	0	mound	Mámoa da Eirexe 2	high	archaeological_site=tumulus	tumulus				-7.77631889	43.05997933	376.6	69.1	10.9	0.9918	21	wl-neg-neg-es-pba-30560	Mámoa de Eirexe 2	2
1293400338	way	0	mound	Mámoa da Eirexe 1	high	archaeological_site=tumulus	tumulus				-7.77902093	43.06151974	160.5	45.1	7.1	0.9898	19	wl-neg-neg-es-pba-30559	Mámoa de Eirexe 1	1
1293408481	way	1	castro		high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.82089795	43.00706233	6638.3	319.5	46.0	0.8172	15			
1293670335	way	1	castro	O Castro	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-8.46627155	43.05207747	9711.7	373.9	55.6	0.8730	21	wl-pos-pos-es-pba-25251	O Castro/Casas do Castro	33
1293850763	way	0	mound	Medorra do Monte da Pena de Cotá 3	high	archaeological_site=tumulus	tumulus				-7.70515917	43.06024430	229.9	55.2	8.6	0.9481	9	wl-neg-neg-es-pba-30605	Medorra do Monte da Pena de Cotá 3	3
1294717669	way	0	mound	Medorra Rozas de Tumbo 1	high	archaeological_site=tumulus	tumulus				-7.50888050	43.13195457	174.6	49.0	7.5	0.9137	9	wl-neg-neg-es-pba-35898	Medorra de Rozas/Rozas de Tumbo 1	2
1295495123	way	0	mound	Medorra do Alto da Devesa	high	archaeological_site=tumulus	tumulus				-7.78567592	42.87041157	302.7	63.8	9.8	0.9336	11	wl-neg-neg-es-pba-34833	Medorra do Alto da Devesa	7
1297487889	way	0	mound	Mámoa do alto da Goia 07	high	archaeological_site=tumulus	tumulus				-7.66769328	42.91385363	340.9	67.4	10.4	0.9432	12	wl-neg-neg-es-pba-31946	Mámoa do Alto da Goia 07	1
1297778754	way	1	castro	Castro do Pacio	high	fortification_type=hill_fort	fortification	castro_culture	hill_fort		-7.44642768	43.19445904	16076.8	463.4	71.5	0.9408	14	wl-pos-pos-es-pba-29231	Castro do Pacio/O Castro	9
1299113275	way	0	mound	Medoña de Pena do Toxo 3	high	archaeological_site=tumulus	tumulus				-7.91937291	43.27218305	111.2	37.6	5.9	0.9871	17	wl-neg-neg-es-pba-32434	Medoña de Pena do Toxo 3	1
1299113427	way	0	mound	Medoña de Pena do Toxo 1	high	archaeological_site=tumulus	tumulus				-7.91245727	43.27206612	133.8	41.3	6.5	0.9871	17	wl-neg-neg-es-pba-32432	Medoña de Pena do Toxo 1	1
1299114230	way	0	mound	Mámoa da Serra do Galiñeiro III-4	high	archaeological_site=tumulus	tumulus				-7.93540945	43.27447905	140.4	43.0	6.7	0.9564	13	wl-neg-neg-es-pba-1913	Mámoa da Serra do Galiñeiro III-2	1
1299114231	way	0	mound	Mámoa da Serra do Galiñeiro III-3	high	archaeological_site=tumulus	tumulus				-7.93501039	43.27459727	198.3	51.0	7.9	0.9570	14	wl-neg-neg-es-pba-1914	Mámoa da Serra do Galiñeiro III-3	1
1299114232	way	0	mound	Mámoa da Serra do Galiñeiro III-1	high	archaeological_site=tumulus	tumulus				-7.93490025	43.27429314	189.2	49.9	7.8	0.9564	13	wl-neg-neg-es-pba-1915	Mámoa da Serra do Galiñeiro III-4	1
1299115077	way	0	mound	Mámoa da Serra do Galiñeiro I-5	high	archaeological_site=tumulus	tumulus				-7.94469004	43.28213002	241.9	56.7	8.8	0.9458	11	wl-neg-neg-es-pba-983	Mámoa da Serra do Galiñeiro I-05	3
1299116298	way	0	mound	Medoña do Galiñeiro	high	archaeological_site=tumulus	tumulus				-7.94949108	43.28553543	545.1	84.9	13.2	0.9506	12	wl-neg-neg-es-pba-980	Mámoa da Serra do Galiñeiro I-02	178
1299116299	way	0	mound	Medoña do Galiñeiro 2	high	archaeological_site=tumulus	tumulus				-7.94594344	43.28422051	129.4	41.4	6.4	0.9481	9	wl-neg-neg-es-pba-31888	Medoña do Galiñeiro 2	2
