dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	rgb__gray_mean	rgb__gray_std	rgb__gray_entropy	rgb__dark_fraction	rgb__bright_fraction	rgb__green_mean	rgb__excess_green_mean	rgb__green_std	rgb__edge_global_mean	rgb__edge_global_std	rgb__edge_inner_mean	rgb__edge_annulus_mean	rgb__edge_outer_mean	rgb__edge_annulus_to_outer_ratio	rgb__edge_annulus_to_inner_ratio	rgb__texture_inner_std	rgb__texture_annulus_std	rgb__texture_outer_std	rgb__texture_annulus_to_outer_ratio	rgb__luminance_inner_mean	rgb__luminance_annulus_mean	rgb__luminance_outer_mean	rgb__luminance_delta_inner_outer	rgb__green_delta_inner_outer	rgb__ring_sector_coverage	rgb__ring_sector_balance	rgb__radial_peak_inverse_rank	rgb__radial_peak_count	relief__dem_prominence_m	relief__slope_annulus_mean	relief__slope_context_mean	relief__slope_ratio	relief__lrm_abs_annulus_mean	relief__lrm_abs_context_mean	relief__lrm_abs_ratio	relief__lrm_core_mean	relief__lrm_context_mean	relief__lrm_core_delta	relief__hillshade_edge_annulus_mean	relief__hillshade_edge_context_mean	relief__hillshade_edge_ratio	relief__ring_sector_coverage	relief__ring_sector_balance	relief_variant__hilltop	relief_variant__edge_ring	relief_variant__promontory	relief_variant__archetype_max	error	status
train	wl-tile-v1-09746	wl-neg-neg-pt-dgpc-108401	neg-pt-dgpc-108401	0	hard_negative	train	PT	Chã das Carvalheiras/ Laje 1 das Carvalheiras	Caminha	Lanhelas		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09539	wl-neg-neg-pt-dgpc-109304	neg-pt-dgpc-109304	0	hard_negative	train	PT	Chão de Arefe	Barcelos	Durrães e Tregosa		necropolis_or_burial																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09782	wl-neg-neg-pt-dgpc-112383	neg-pt-dgpc-112383	0	hard_negative	train	PT	Couto da Pinheira	Paredes de Coura	Insalde e Porreiras		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09588	wl-neg-neg-pt-dgpc-107053	neg-pt-dgpc-107053	0	hard_negative	train	PT	Crasto / Canedo / Alto da Moura	Celorico de Basto	Canedo de Basto e Corgo		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09677	wl-neg-neg-pt-dgpc-112096	neg-pt-dgpc-112096	0	hard_negative	train	PT	Crasto de Broalhos	Gondomar	Melres e Medas		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09773	wl-neg-neg-pt-dgpc-108417	neg-pt-dgpc-108417	0	hard_negative	train	PT	Cruzes	Paredes de Coura	Formariz e Ferreira		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09708	wl-neg-neg-pt-dgpc-106070	neg-pt-dgpc-106070	0	hard_negative	train	PT	Custoias	Matosinhos	Custóias, Leça do Balio e Guifões		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09649	wl-neg-neg-pt-dgpc-104964	neg-pt-dgpc-104964	0	hard_negative	train	PT	EP - 621 - Santo Antão da Barca	Alfândega da Fé	Parada e Sendim da Ribeira		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09652	wl-neg-neg-pt-dgpc-109723	neg-pt-dgpc-109723	0	hard_negative	train	PT	Eiró de Sortes/Madorrinho	Bragança	Sortes		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09600	wl-neg-neg-pt-dgpc-114660	neg-pt-dgpc-114660	0	hard_negative	train	PT	Emaus	Terras de Bouro	Chorense e Monte		necropolis_or_burial																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09812	wl-neg-neg-pt-dgpc-110404	neg-pt-dgpc-110404	0	hard_negative	train	PT	Escaravelhão - Núcleo I	Valença	Gandra e Taião		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09811	wl-neg-neg-pt-dgpc-110403	neg-pt-dgpc-110403	0	hard_negative	train	PT	Escaravelhão - Núcleo III	Valença	Gandra e Taião		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09818	wl-neg-neg-pt-dgpc-111359	neg-pt-dgpc-111359	0	hard_negative	train	PT	Escaravelhão - Núcleo IV	Valença	Gandra e Taião		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09819	wl-neg-neg-pt-dgpc-111376	neg-pt-dgpc-111376	0	hard_negative	train	PT	Escaravelhão - Núcleo V	Valença	Gandra e Taião		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09820	wl-neg-neg-pt-dgpc-111387	neg-pt-dgpc-111387	0	hard_negative	train	PT	Escaravelhão - Núcleo VI	Valença	Gandra e Taião		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09622	wl-neg-neg-pt-dgpc-113951	neg-pt-dgpc-113951	0	hard_negative	train	PT	Fiães	Vila Nova de Famalicão	Gondifelos, Cavalões e Outiz		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09857	wl-neg-neg-pt-dgpc-111323	neg-pt-dgpc-111323	0	hard_negative	train	PT	Fonte do Sapo	Mondim de Basto	Campanhó e Paradança		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09663	wl-neg-neg-pt-dgpc-104978	neg-pt-dgpc-104978	0	hard_negative	train	PT	Fontelas	Amarante	Amarante (São Gonçalo), Madalena, Cepelos e Gatão		necropolis_or_burial;roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09658	wl-neg-neg-pt-dgpc-108332	neg-pt-dgpc-108332	0	hard_negative	train	PT	Forno dos Mouros	Vinhais	Vilar Seco de Lomba		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09823	wl-neg-neg-pt-dgpc-113811	neg-pt-dgpc-113811	0	hard_negative	train	PT	Forte de Belém	Valença	Valença, Cristelo Covo e Arão		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09737	wl-neg-neg-pt-dgpc-111176	neg-pt-dgpc-111176	0	hard_negative	train	PT	Forte de Bragandelo	Arcos de Valdevez	Portela e Extremo		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09822	wl-neg-neg-pt-dgpc-113808	neg-pt-dgpc-113808	0	hard_negative	train	PT	Forte de São Francisco	Valença	Gandra e Taião		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09805	wl-neg-neg-pt-dgpc-108516	neg-pt-dgpc-108516	0	hard_negative	train	PT	Forte de São Jorge/ Fortificação do Monte da Chãs/ Forte da Silva	Valença	São Julião e Silva		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09730	wl-neg-neg-pt-dgpc-106685	neg-pt-dgpc-106685	0	hard_negative	train	PT	Forte de São João Baptista	Vila do Conde	Vila do Conde		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09651	wl-neg-neg-pt-dgpc-108688	neg-pt-dgpc-108688	0	hard_negative	train	PT	Forte de São João de Deus	Bragança	Sé, Santa Maria e Meixedo		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09821	wl-neg-neg-pt-dgpc-113805	neg-pt-dgpc-113805	0	hard_negative	train	PT	Forte de São Luís Gonzaga e Atalaia de Santa Teresa	Valença	São Pedro da Torre		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09806	wl-neg-neg-pt-dgpc-108554	neg-pt-dgpc-108554	0	hard_negative	train	PT	Forte do Tuído ou da Gandra	Valença	Gandra e Taião		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09817	wl-neg-neg-pt-dgpc-111040	neg-pt-dgpc-111040	0	hard_negative	train	PT	Fortificações da Praça de Valença do Minho	Valença	Valença, Cristelo Covo e Arão		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09816	wl-neg-neg-pt-dgpc-111013	neg-pt-dgpc-111013	0	hard_negative	train	PT	Fortim do Verdoejo/ Forte da Gingleta	Valença	Verdoejo		historic_fortification																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09828	wl-neg-neg-pt-dgpc-108643	neg-pt-dgpc-108643	0	hard_negative	train	PT	Fraga das Passadas	Chaves	Bustelo		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09656	wl-neg-neg-pt-dgpc-107177	neg-pt-dgpc-107177	0	hard_negative	train	PT	Fraga dos Namorados	Vila Flor	Trindade		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09667	wl-neg-neg-pt-dgpc-106219	neg-pt-dgpc-106219	0	hard_negative	train	PT	Gatão - Igreja de São João Baptista	Amarante	Amarante (São Gonçalo), Madalena, Cepelos e Gatão		necropolis_or_burial;roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09747	wl-neg-neg-pt-dgpc-108697	neg-pt-dgpc-108697	0	hard_negative	train	PT	Gorgolada	Caminha	Vila Praia de Âncora		necropolis_or_burial																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09742	wl-neg-neg-pt-dgpc-108345	neg-pt-dgpc-108345	0	hard_negative	train	PT	Gravura rupestre 1 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09743	wl-neg-neg-pt-dgpc-108347	neg-pt-dgpc-108347	0	hard_negative	train	PT	Gravura rupestre 2 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09741	wl-neg-neg-pt-dgpc-108344	neg-pt-dgpc-108344	0	hard_negative	train	PT	Gravura rupestre 3 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09744	wl-neg-neg-pt-dgpc-108349	neg-pt-dgpc-108349	0	hard_negative	train	PT	Gravura rupestre 4 de Góis Pequeno	Caminha	Lanhelas		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09843	wl-neg-neg-pt-dgpc-109707	neg-pt-dgpc-109707	0	hard_negative	train	PT	Igreja Nossa Senhora da Azinheira	Chaves	Outeiro Seco		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09690	wl-neg-neg-pt-dgpc-111142	neg-pt-dgpc-111142	0	hard_negative	train	PT	Igreja Paroquial de Cristelos (Santo André)	Lousada	Cristelos, Boim e Ordem		necropolis_or_burial;roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09672	wl-neg-neg-pt-dgpc-114021	neg-pt-dgpc-114021	0	hard_negative	train	PT	Igreja de Nossa Senhora do Lufrei	Amarante	Lufrei		necropolis_or_burial																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09616	wl-neg-neg-pt-dgpc-106976	neg-pt-dgpc-106976	0	hard_negative	train	PT	Landim	Vila Nova de Famalicão	Landim		rock_art_surface																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09710	wl-neg-neg-pt-dgpc-106145	neg-pt-dgpc-106145	0	hard_negative	train	PT	Leça do Bailio	Matosinhos	Custóias, Leça do Balio e Guifões		necropolis_or_burial																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09793	wl-neg-neg-pt-dgpc-112395	neg-pt-dgpc-112395	0	hard_negative	train	PT	Linhares	Paredes de Coura	Cossourado e Linhares		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09538	wl-neg-neg-pt-dgpc-108044	neg-pt-dgpc-108044	0	hard_negative	train	PT	Lordelo	Barcelos	Vila Seca		roman_built_context																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09798	wl-neg-neg-pt-dgpc-112409	neg-pt-dgpc-112409	0	hard_negative	train	PT	Mamoa 1 da Fonte Cavada	Paredes de Coura	Insalde e Porreiras		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09639	wl-neg-neg-pt-dgpc-109630	neg-pt-dgpc-109630	0	hard_negative	train	PT	Mamoa 1 de Bustelo	Vila Verde	Prado (São Miguel)		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09795	wl-neg-neg-pt-dgpc-112406	neg-pt-dgpc-112406	0	hard_negative	train	PT	Mamoa 1 de Chão das Porreiras	Paredes de Coura	Insalde e Porreiras		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09625	wl-neg-neg-pt-dgpc-109350	neg-pt-dgpc-109350	0	hard_negative	train	PT	Mamoa 1 de Chão de Couce	Vila Verde	Dossãos		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09779	wl-neg-neg-pt-dgpc-112378	neg-pt-dgpc-112378	0	hard_negative	train	PT	Mamoa 1 do Cárdio	Paredes de Coura	Insalde e Porreiras		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09753	wl-neg-neg-pt-dgpc-113975	neg-pt-dgpc-113975	0	hard_negative	train	PT	Mamoa 1 dos Prados da Saba	Melgaço	Castro Laboreiro e Lamas de Mouro		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09630	wl-neg-neg-pt-dgpc-109548	neg-pt-dgpc-109548	0	hard_negative	train	PT	Mamoa 10 de Bustelo	Vila Verde	Ribeira do Neiva		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09764	wl-neg-neg-pt-dgpc-114017	neg-pt-dgpc-114017	0	hard_negative	train	PT	Mamoa 10 de Vale das Antas	Melgaço	Castro Laboreiro e Lamas de Mouro		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09629	wl-neg-neg-pt-dgpc-109537	neg-pt-dgpc-109537	0	hard_negative	train	PT	Mamoa 11 de Bustelo	Vila Verde	Ribeira do Neiva		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09765	wl-neg-neg-pt-dgpc-114022	neg-pt-dgpc-114022	0	hard_negative	train	PT	Mamoa 11 de Vale das Antas	Melgaço	Castro Laboreiro e Lamas de Mouro		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09628	wl-neg-neg-pt-dgpc-109534	neg-pt-dgpc-109534	0	hard_negative	train	PT	Mamoa 12 de Bustelo	Vila Verde	Ribeira do Neiva		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
train	wl-tile-v1-09757	wl-neg-neg-pt-dgpc-113989	neg-pt-dgpc-113989	0	hard_negative	train	PT	Mamoa 12 de Lama do Brincadoiro	Melgaço	Castro Laboreiro e Lamas de Mouro		megalithic_mound																																																relief_status:failed:manifest_dem_status:unsupported_country	failed
