dataset	tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	fusion_probability	specialist_probability	fusion_specialist_mean	fusion_specialist_product	fusion70_specialist30	fusion_rank	specialist_rank	mean_rank	product_rank	fusion70_rank	max_safety_rank
train	wl-tile-v1-06055	wl-neg-neg-es-pba-37847	neg-es-pba-37847	0	hard_negative	train	ES	As Modorras 3	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	0.13542163	0.07113949	0.10328056	0.00963383	0.11613699	5797	7052	6453	6539	6196	7068
train	wl-tile-v1-05995	wl-neg-neg-es-pba-37276	neg-es-pba-37276	0	hard_negative	train	ES	As Modorras 4	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	0.08509134	0.05629182	0.07069158	0.00478995	0.07645149	6868	7418	7181	7200	7076	6408
train	wl-tile-v1-05996	wl-neg-neg-es-pba-37277	neg-es-pba-37277	0	hard_negative	train	ES	As Modorriñas	Paradela	Castro de Rei de Lemos (Santa María)		megalithic_mound	0.12312267	0.08011280	0.10161773	0.00986370	0.11021971	6035	6845	6487	6507	6319	7278
train	wl-tile-v1-07981	wl-neg-neg-es-pba-78752	neg-es-pba-78752	0	hard_negative	train	ES	As Mámoas	Cerdedo-Cotobade	Folgoso (Santa María)		megalithic_mound	0.49874284	0.48458452	0.49166368	0.24168306	0.49449535	2456	2779	2614	2592	2553	3268
train	wl-tile-v1-06503	wl-neg-neg-es-pba-43279	neg-es-pba-43279	0	hard_negative	train	ES	As Mámoas de Moscaran 1	Vilalba	Árbol (San Lourenzo)		megalithic_mound	0.17265284	0.15462028	0.16363656	0.02669563	0.16724307	5189	5448	5371	5331	5314	5634
train	wl-tile-v1-06504	wl-neg-neg-es-pba-43280	neg-es-pba-43280	0	hard_negative	train	ES	As Mámoas de Vilate 1	Vilalba	Lanzós (San Martiño)		megalithic_mound	0.14950139	0.09555952	0.12253045	0.01428628	0.13331883	5548	6518	6048	6070	5851	6795
train	wl-tile-v1-06621	wl-neg-neg-es-pba-30179	neg-es-pba-30179	0	hard_negative	train	ES	As Penas do Castelo	Xermade	Lousada (Santo André)		historic_fortification	0.47044282	0.55157535	0.51100908	0.25948466	0.49478258	2613	2492	2527	2516	2551	1752
train	wl-tile-v1-07338	wl-neg-neg-es-pba-56963	neg-es-pba-56963	0	hard_negative	train	ES	As Perdigueiras	Rubiá	Pardollán (Santo Estevo)		mining_or_quarry	0.59874387	0.76549019	0.68211703	0.45833256	0.64876777	2005	1662	1812	1821	1869	1488
train	wl-tile-v1-07692	wl-neg-neg-es-pba-66080	neg-es-pba-66080	0	hard_negative	train	ES	As Sete Mámoas	Agolada	Ferreiroa (San Pedro)		megalithic_mound	0.20234708	0.23152079	0.21693394	0.04684756	0.21109919	4767	4474	4626	4585	4683	5177
train	wl-tile-v1-06758	wl-neg-neg-es-pba-50577	neg-es-pba-50577	0	hard_negative	train	ES	Bouzas	A Gudiña	Pentes (San Mamede)		roman_built_context	0.05496760	0.09673284	0.07585022	0.00531717	0.06749717	7618	6499	7068	7101	7286	4416
train	wl-tile-v1-05680	wl-neg-neg-es-pba-34211	neg-es-pba-34211	0	hard_negative	train	ES	Calzada romana de Lindín	Mondoñedo	Lindín (Santiago)		roman_built_context	0.23294857	0.28122013	0.25708435	0.06550983	0.24743004	4378	4013	4166	4135	4249	5193
train	wl-tile-v1-07712	wl-neg-neg-es-pba-66114	neg-es-pba-66114	0	hard_negative	train	ES	Campo da Mámoa	Agolada	Brántega (San Lourenzo)		megalithic_mound	0.76144054	0.73110529	0.74627292	0.55669321	0.75233997	1402	1773	1566	1561	1501	1907
train	wl-tile-v1-08328	wl-neg-neg-es-pba-64483	neg-es-pba-64483	0	hard_negative	train	ES	Campo da Mámoa 1	Forcarei	Pardesoa (Santiago)		megalithic_mound	0.07886185	0.12879414	0.10382800	0.01015694	0.09384154	7010	5872	6444	6464	6670	6805
train	wl-tile-v1-08329	wl-neg-neg-es-pba-64484	neg-es-pba-64484	0	hard_negative	train	ES	Campo da Mámoa 2	Forcarei	Pardesoa (Santiago)		megalithic_mound	0.10234787	0.15773522	0.13004154	0.01614386	0.11896407	6476	5398	5912	5936	6138	5729
train	wl-tile-v1-08252	wl-neg-neg-es-pba-63991	neg-es-pba-63991	0	hard_negative	train	ES	Campo da Mámoa 3	Forcarei	Pardesoa (Santiago)		megalithic_mound	0.08465467	0.13377286	0.10921376	0.01132450	0.09939013	6879	5783	6319	6350	6564	5253
train	wl-tile-v1-04597	wl-neg-neg-es-pba-25211	neg-es-pba-25211	0	hard_negative	train	ES	Cancela Encrucillada/Mámoa de Fornelos	Tordoia	Andoio (San Mamede)		megalithic_mound	0.65965150	0.61813622	0.63889386	0.40775448	0.64719692	1756	2205	1978	1965	1882	2363
train	wl-tile-v1-05942	wl-neg-neg-es-pba-41795	neg-es-pba-41795	0	hard_negative	train	ES	Capela e Necrópole de San Pedro de Cela	O Saviñao	Diomondi (San Paio)		necropolis_or_burial	0.35473067	0.58670413	0.47071740	0.20812195	0.42432271	3287	2345	2719	2769	2919	4333
train	wl-tile-v1-06336	wl-neg-neg-es-pba-42279	neg-es-pba-42279	0	hard_negative	train	ES	Capela e necrópole de San Marcos	Sarria	Biville (San Miguel)		necropolis_or_burial	0.88704992	0.91605650	0.90155321	0.81258784	0.89575189	909	1032	953	949	928	835
train	wl-tile-v1-06289	wl-neg-neg-es-pba-41944	neg-es-pba-41944	0	hard_negative	train	ES	Casa Torre de Barrio	Sarria	Louseiro (San Martiño)		historic_fortification	0.51331290	0.56220517	0.53775903	0.28858717	0.52798058	2388	2438	2404	2394	2392	3183
train	wl-tile-v1-06290	wl-neg-neg-es-pba-41945	neg-es-pba-41945	0	hard_negative	train	ES	Casa Torre de Outeiro	Sarria	Goián (San Miguel)		historic_fortification	0.39530416	0.51088570	0.45309493	0.20195524	0.42997862	3027	2667	2800	2804	2895	4000
train	wl-tile-v1-05886	wl-neg-neg-es-pba-37167	neg-es-pba-37167	0	hard_negative	train	ES	Casa de Mámoa	O Páramo	A Torre (San Martiño)		megalithic_mound	0.21325018	0.20862915	0.21093966	0.04449020	0.21186387	4629	4726	4716	4663	4671	4472
train	wl-tile-v1-06769	wl-neg-neg-es-pba-57591	neg-es-pba-57591	0	hard_negative	train	ES	Casa reitoral de Pedrafita	A Teixeira	Pedrafita (San Martiño)		megalithic_mound	0.11342136	0.12725386	0.12033761	0.01443331	0.11757111	6239	5911	6086	6059	6175	7471
train	wl-tile-v1-06069	wl-neg-neg-es-pba-37086	neg-es-pba-37086	0	hard_negative	train	ES	Casas (2) de Pedrafita	Pedrafita do Cebreiro	Pedrafita do Cebreiro (Santo Antón)		megalithic_mound	0.56147350	0.80207400	0.68177375	0.45034329	0.63365365	2163	1515	1816	1847	1944	2886
train	wl-tile-v1-05681	wl-neg-neg-es-pba-34394	neg-es-pba-34394	0	hard_negative	train	ES	Castelo	Mondoñedo	Figueiras (San Martiño)		historic_fortification	0.97768014	0.99677031	0.98722523	0.97452254	0.98340719	311	175	268	268	291	174
train	wl-tile-v1-06580	wl-neg-neg-es-pba-43110	neg-es-pba-43110	0	hard_negative	train	ES	Castelo	Viveiro	Galdo (Santa María)		historic_fortification	0.99791517	0.99955805	0.99873661	0.99747414	0.99840803	53	50	50	50	49	108
train	wl-tile-v1-06581	wl-neg-neg-es-pba-43142	neg-es-pba-43142	0	hard_negative	train	ES	Castelo	Viveiro	Faro (San Xiao)		historic_fortification	0.75421818	0.82343528	0.78882673	0.62104986	0.77498331	1431	1435	1407	1406	1413	1941
train	wl-tile-v1-06582	wl-neg-neg-es-pba-43143	neg-es-pba-43143	0	hard_negative	train	ES	Castelo	Viveiro	Celeiro (Santiago)		historic_fortification	0.81855367	0.86141731	0.83998549	0.70511630	0.83141276	1204	1257	1216	1211	1207	484
train	wl-tile-v1-06740	wl-neg-neg-es-pba-32082	neg-es-pba-32082	0	hard_negative	train	ES	Castelo	Xove	Portocelo (San Tirso)		historic_fortification	0.56200889	0.59273121	0.57737005	0.33312021	0.57122559	2159	2322	2224	2213	2190	2878
train	wl-tile-v1-06741	wl-neg-neg-es-pba-32083	neg-es-pba-32083	0	hard_negative	train	ES	Castelo	Xove	Portocelo (San Tirso)		historic_fortification	0.98260637	0.99563459	0.98912048	0.97831689	0.98651484	255	216	240	240	247	169
train	wl-tile-v1-05766	wl-neg-neg-es-pba-35341	neg-es-pba-35341	0	hard_negative	train	ES	Castelo Longo de Ambarría	Monterroso	San Breixo (San Salvador)		historic_fortification	0.41643436	0.42697956	0.42170696	0.17780896	0.41959792	2911	3078	2987	2968	2942	3835
train	wl-tile-v1-06254	wl-neg-neg-es-pba-40334	neg-es-pba-40334	0	hard_negative	train	ES	Castelo Vello	Ribeira de Piquín	San Xurxo de Piquín (San Xurxo)		mining_or_quarry	0.21030546	0.29851937	0.25441241	0.06278025	0.23676963	4661	3881	4193	4191	4376	5911
train	wl-tile-v1-08856	wl-neg-neg-es-pba-71232	neg-es-pba-71232	0	hard_negative	train	ES	Castelo da Mata	O Rosal	O Rosal (Santa Mariña)		historic_fortification	0.44102674	0.57773619	0.50938146	0.25479711	0.48203957	2776	2373	2533	2541	2605	3691
train	wl-tile-v1-05167	wl-neg-neg-es-pba-28789	neg-es-pba-28789	0	hard_negative	train	ES	Castelo da Modorra	Bóveda	Teilán (Santa Baia)		historic_fortification	0.86764750	0.88196625	0.87480688	0.76523582	0.87194313	1008	1181	1081	1078	1054	1302
train	wl-tile-v1-05682	wl-neg-neg-es-pba-34395	neg-es-pba-34395	0	hard_negative	train	ES	Castelo da Recadeira	Mondoñedo	Os Remedios (Nosa Señora dos Remedios)		historic_fortification	0.87939321	0.96671136	0.92305229	0.85011941	0.90558866	949	657	829	834	880	1298
train	wl-tile-v1-05943	wl-neg-neg-es-pba-37344	neg-es-pba-37344	0	hard_negative	train	ES	Castelo das Saíñas	Pantón	Espasantes (Santo Estevo)		historic_fortification	0.99539836	0.99939785	0.99739811	0.99479898	0.99659821	88	59	77	77	84	214
train	wl-tile-v1-08568	wl-neg-neg-es-pba-67156	neg-es-pba-67156	0	hard_negative	train	ES	Castelo de Ardán	Marín	Ardán (Santa María)		historic_fortification	0.87696262	0.95737574	0.91716918	0.83958274	0.90108656	962	740	863	866	903	200
train	wl-tile-v1-08569	wl-neg-neg-es-pba-67157	neg-es-pba-67157	0	hard_negative	train	ES	Castelo de Barbudo	Marín	Marín (San Xián)		historic_fortification	0.88010297	0.95978090	0.91994193	0.84470602	0.90400635	947	719	845	848	890	802
train	wl-tile-v1-05944	wl-neg-neg-es-pba-37345	neg-es-pba-37345	0	hard_negative	train	ES	Castelo de Burnugueiras	Pantón	Pantón (San Martiño)		historic_fortification	0.97633937	0.99466702	0.98550319	0.97113257	0.98183766	331	249	295	296	313	552
train	wl-tile-v1-09378	wl-neg-neg-es-pba-70318	neg-es-pba-70318	0	hard_negative	train	ES	Castelo de Casas Novas	Tui	Randufe (Santa María da Guía)		historic_fortification	0.58014520	0.78916336	0.68465428	0.45782933	0.64285065	2085	1567	1796	1824	1905	2575
train	wl-tile-v1-08577	wl-neg-neg-es-pba-66595	neg-es-pba-66595	0	hard_negative	train	ES	Castelo de Con O Real/O Castelo	Moaña	Tirán (San Xoán)		historic_fortification	0.55485126	0.80331132	0.67908129	0.44571830	0.62938928	2191	1512	1825	1859	1962	2919
train	wl-tile-v1-09247	wl-neg-neg-es-pba-70135	neg-es-pba-70135	0	hard_negative	train	ES	Castelo de Ferveda/Coto do Castelo	Silleda	Xestoso (Santa María)		historic_fortification	0.99591100	0.99966690	0.99778895	0.99557927	0.99703777	81	42	70	70	72	202
train	wl-tile-v1-07934	wl-neg-neg-es-pba-61517	neg-es-pba-61517	0	hard_negative	train	ES	Castelo de Pereiró	Bueu	A Illa de Ons (San Xoaquín)		historic_fortification	0.06401466	0.08528295	0.07464880	0.00545936	0.07039515	7369	6726	7091	7078	7214	3180
train	wl-tile-v1-09176	wl-neg-neg-es-pba-71331	neg-es-pba-71331	0	hard_negative	train	ES	Castelo de Rande	Redondela	Trasmañó (San Vicente)		historic_fortification	0.33526888	0.34681946	0.34104417	0.11627777	0.33873405	3407	3531	3486	3456	3440	3370
train	wl-tile-v1-09495	wl-neg-neg-es-pba-74969	neg-es-pba-74969	0	hard_negative	train	ES	Castelo de Uveiras/O Castelo	Vilaboa	Cobres (Santo Adrán)		historic_fortification	0.98778433	0.99662500	0.99220466	0.98445056	0.99043653	202	182	194	194	198	387
train	wl-tile-v1-08778	wl-neg-neg-es-pba-68975	neg-es-pba-68975	0	hard_negative	train	ES	Castelo do Monte	Nigrán	Parada (Santiago)		historic_fortification	0.16690475	0.25969726	0.21330101	0.04334471	0.19474250	5277	4218	4687	4703	4917	5810
train	wl-tile-v1-08857	wl-neg-neg-es-pba-71233	neg-es-pba-71233	0	hard_negative	train	ES	Castelo do Monte Terroso	O Rosal	O Rosal (Santa Mariña)		historic_fortification	0.84863479	0.93285282	0.89074381	0.79165136	0.87390020	1091	923	1011	1015	1045	198
train	wl-tile-v1-05683	wl-neg-neg-es-pba-34396	neg-es-pba-34396	0	hard_negative	train	ES	Castelo do Monte da Arca	Mondoñedo	Argomoso (San Pedro)		historic_fortification	0.97736779	0.99313064	0.98524922	0.97065390	0.98209665	314	284	299	299	309	111
train	wl-tile-v1-02802	wl-neg-neg-es-pba-7236	neg-es-pba-7236	0	hard_negative	train	ES	Castelo/Batería de San Diego	A Coruña	A Coruña		historic_fortification	0.15118377	0.22560171	0.18839274	0.03410732	0.17350915	5513	4536	5022	5035	5231	6759
train	wl-tile-v1-06192	wl-neg-neg-es-pba-38466	neg-es-pba-38466	0	hard_negative	train	ES	Cazoletas de Penamaior	Portomarín	Recelle (San Pedro)		rock_art_surface	0.31450752	0.35884480	0.33667616	0.11285939	0.32780870	3559	3459	3509	3488	3531	2106
train	wl-tile-v1-06840	wl-neg-neg-es-pba-45330	neg-es-pba-45330	0	hard_negative	train	ES	Cazoletas de San Pedro	Baltar	Vilamaior da Boullosa (Santa María)		rock_art_surface	0.38506572	0.54264575	0.46385573	0.20895428	0.43233973	3103	2531	2747	2767	2884	3686
train	wl-tile-v1-07324	wl-neg-neg-es-pba-56795	neg-es-pba-56795	0	hard_negative	train	ES	Cista de Biobra	Rubiá	Biobra (San Miguel)		megalithic_mound	0.68243869	0.86095755	0.77169812	0.58755074	0.73599435	1682	1260	1474	1489	1554	1860
train	wl-tile-v1-09497	wl-neg-neg-es-pba-75104	neg-es-pba-75104	0	hard_negative	train	ES	Cista de Chan de Castiñeiras 2/Mámoa do Rei	Vilaboa	Vilaboa (San Martiño)		megalithic_mound	0.03535613	0.04933749	0.04234681	0.00174438	0.03955054	8124	7608	7905	7900	8002	7315
train	wl-tile-v1-07947	wl-neg-neg-es-pba-62940	neg-es-pba-62940	0	hard_negative	train	ES	Cistas de Gandón	Cangas	Aldán (San Cibrán)		megalithic_mound	0.39247842	0.50012980	0.44630411	0.19629015	0.42477383	3047	2711	2843	2833	2915	4027
train	wl-tile-v1-08858	wl-neg-neg-es-pba-68854	neg-es-pba-68854	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 1	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.12121975	0.12235119	0.12178547	0.01483138	0.12155918	6072	5971	6065	6026	6083	7323
train	wl-tile-v1-08859	wl-neg-neg-es-pba-68855	neg-es-pba-68855	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 2	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.15596569	0.18116400	0.16856484	0.02825537	0.16352518	5417	5076	5304	5270	5365	6676
train	wl-tile-v1-08860	wl-neg-neg-es-pba-68856	neg-es-pba-68856	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 3	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.17454782	0.20987748	0.19221265	0.03663366	0.18514672	5162	4709	4969	4940	5070	6404
train	wl-tile-v1-08861	wl-neg-neg-es-pba-68857	neg-es-pba-68857	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 4	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.23285599	0.28773318	0.26029458	0.06700039	0.24931915	4383	3961	4128	4105	4222	5613
train	wl-tile-v1-08862	wl-neg-neg-es-pba-68858	neg-es-pba-68858	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 5	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.09207715	0.10718468	0.09963092	0.00986926	0.09660941	6697	6284	6541	6503	6623	5375
train	wl-tile-v1-08863	wl-neg-neg-es-pba-68859	neg-es-pba-68859	0	hard_negative	train	ES	Complexo megalítico de Amoedo/Mámoa de Alvedosa 6	Pazos de Borbén	Amoedo (San Sadurniño)		megalithic_mound	0.10202548	0.14167487	0.12185018	0.01445445	0.11392030	6484	5653	6063	6057	6242	3385
train	wl-tile-v1-08578	wl-neg-neg-es-pba-66693	neg-es-pba-66693	0	hard_negative	train	ES	Complexo rupestre da Escada	Moaña	Meira (Santa Eulalia)		rock_art_surface	0.50163942	0.79534677	0.64849309	0.39897729	0.58975162	2446	1535	1942	1992	2120	2210
train	wl-tile-v1-08913	wl-neg-neg-es-pba-76607	neg-es-pba-76607	0	hard_negative	train	ES	Complexo rupestre de Combarro	Poio	Combarro (San Roque)		rock_art_surface	0.10637041	0.29354047	0.19995544	0.03122402	0.16252143	6387	3913	4864	5149	5384	2222
train	wl-tile-v1-08914	wl-neg-neg-es-pba-76608	neg-es-pba-76608	0	hard_negative	train	ES	Complexo rupestre de Combarro-Raxó	Poio	Combarro (San Roque)		rock_art_surface	0.02399639	0.03973989	0.03186814	0.00095361	0.02871944	8392	7861	8172	8182	8273	4460
train	wl-tile-v1-04279	wl-neg-neg-es-pba-20010	neg-es-pba-20010	0	hard_negative	train	ES	Contorna de Porta da Mámoa	Santiago de Compostela	Santiago de Compostela		megalithic_mound	0.57953398	0.73136441	0.65544920	0.42385053	0.62508311	2089	1769	1904	1914	1980	2785
train	wl-tile-v1-03925	wl-neg-neg-es-pba-15660	neg-es-pba-15660	0	hard_negative	train	ES	Coto da Medorra/Mámoa do Coto da Medorra	Ordes	Parada (Santa Mariña)		megalithic_mound	0.38622260	0.31437992	0.35030126	0.12142063	0.36466980	3095	3739	3424	3401	3281	4088
train	wl-tile-v1-06338	wl-neg-neg-es-pba-41313	neg-es-pba-41313	0	hard_negative	train	ES	Coto das Medorras 1	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	0.37059618	0.33523126	0.35291372	0.12423542	0.35998670	3184	3596	3412	3373	3306	4204
train	wl-tile-v1-06339	wl-neg-neg-es-pba-41314	neg-es-pba-41314	0	hard_negative	train	ES	Coto das Medorras 2	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	0.29533827	0.27391363	0.28462595	0.08089718	0.28891088	3719	4080	3902	3878	3835	4596
train	wl-tile-v1-06340	wl-neg-neg-es-pba-41315	neg-es-pba-41315	0	hard_negative	train	ES	Coto das Medorras 3	Taboada	Meixonfrío (Santa Mariña)		megalithic_mound	0.25760135	0.21294597	0.23527366	0.05485517	0.24420474	4092	4666	4412	4393	4292	5308
train	wl-tile-v1-07974	wl-neg-neg-es-pba-78570	neg-es-pba-78570	0	hard_negative	train	ES	Coto de Mámoas 1	Cerdedo-Cotobade	Cerdedo (San Xoán)		megalithic_mound	0.18224174	0.33468024	0.25846099	0.06099271	0.22797329	5060	3601	4151	4228	4473	4826
train	wl-tile-v1-07975	wl-neg-neg-es-pba-78571	neg-es-pba-78571	0	hard_negative	train	ES	Coto de Mámoas 2	Cerdedo-Cotobade	Cerdedo (San Xoán)		megalithic_mound	0.24009841	0.40075056	0.32042449	0.09621957	0.28829406	4290	3224	3612	3666	3841	3994
train	wl-tile-v1-07976	wl-neg-neg-es-pba-78572	neg-es-pba-78572	0	hard_negative	train	ES	Coto de Mámoas 3	Cerdedo-Cotobade	Cerdedo (San Xoán)		megalithic_mound	0.30425392	0.49984200	0.40204796	0.15207889	0.36293034	3649	2713	3101	3152	3293	2928
train	wl-tile-v1-07977	wl-neg-neg-es-pba-78573	neg-es-pba-78573	0	hard_negative	train	ES	Coto de Mámoas 4	Cerdedo-Cotobade	Cerdedo (San Xoán)		megalithic_mound	0.41274604	0.62591251	0.51932927	0.25834291	0.47669598	2934	2181	2481	2521	2640	2088
train	wl-tile-v1-07978	wl-neg-neg-es-pba-78574	neg-es-pba-78574	0	hard_negative	train	ES	Coto de Mámoas 5	Cerdedo-Cotobade	Cerdedo (San Xoán)		megalithic_mound	0.29755153	0.48349424	0.39052289	0.14386445	0.35333434	3700	2783	3175	3210	3350	2903
train	wl-tile-v1-05767	wl-neg-neg-es-pba-35346	neg-es-pba-35346	0	hard_negative	train	ES	Coto do Mouro Morto/Orgoso/Medorra de Monte Agudo 1	Monterroso	Pedraza (Santa María)		megalithic_mound	0.15904796	0.13256205	0.14580501	0.02108372	0.15110219	5378	5806	5642	5608	5553	6629
train	wl-tile-v1-05768	wl-neg-neg-es-pba-35347	neg-es-pba-35347	0	hard_negative	train	ES	Coto do Mouro Morto/Orgoso/Medorra de Monte Agudo 2	Monterroso	Fufín (San Martiño)		megalithic_mound	0.10359344	0.07430784	0.08895064	0.00769781	0.09480776	6443	6973	6776	6774	6653	7028
train	wl-tile-v1-05769	wl-neg-neg-es-pba-35369	neg-es-pba-35369	0	hard_negative	train	ES	Coto do Mouro Morto/Orgoso/Medorra de Monte Agudo 3	Monterroso	Fufín (San Martiño)		megalithic_mound	0.12492202	0.10003079	0.11247641	0.01249605	0.11745465	5996	6424	6241	6210	6177	4199
train	wl-tile-v1-05652	wl-neg-neg-es-pba-31691	neg-es-pba-31691	0	hard_negative	train	ES	Cova da Moura	Láncara	Cedrón (Santiago)		rock_art_surface	0.97997360	0.99580648	0.98789004	0.97586406	0.98472346	294	208	261	261	275	497
train	wl-tile-v1-06070	wl-neg-neg-es-pba-37122	neg-es-pba-37122	0	hard_negative	train	ES	Cova da Tara	Pedrafita do Cebreiro	Lousada (San Vicente)		rock_art_surface	0.71316193	0.97930688	0.84623441	0.69840438	0.79300542	1575	516	1196	1231	1347	50
train	wl-tile-v1-05866	wl-neg-neg-es-pba-32412	neg-es-pba-32412	0	hard_negative	train	ES	Cova de Bermún	O Incio	O Viso (Santa Cristina)		rock_art_surface	0.94187169	0.97501426	0.95844297	0.91833833	0.95181446	625	573	586	586	599	901
train	wl-tile-v1-06341	wl-neg-neg-es-pba-41318	neg-es-pba-41318	0	hard_negative	train	ES	Cova de Cal de Mourelle	Taboada	Ansar (Santo Estevo)		rock_art_surface	0.61432136	0.64827957	0.63130047	0.39825199	0.62450882	1936	2076	2007	1993	1987	2601
train	wl-tile-v1-06342	wl-neg-neg-es-pba-41319	neg-es-pba-41319	0	hard_negative	train	ES	Cova de Fonteboa	Taboada	Vilameñe (Santa Mariña)		rock_art_surface	0.60405612	0.65370081	0.62887846	0.39487197	0.61894953	1984	2058	2019	2006	2010	2650
train	wl-tile-v1-05684	wl-neg-neg-es-pba-34502	neg-es-pba-34502	0	hard_negative	train	ES	Cova de Furada dos Cas	Mondoñedo	Vilamor (Santa María)		rock_art_surface	0.91041425	0.97458200	0.94249813	0.88727334	0.92966458	792	580	708	708	747	740
train	wl-tile-v1-06308	wl-neg-neg-es-pba-42121	neg-es-pba-42121	0	hard_negative	train	ES	Cova de Gaspar	Sarria	Cesar (San Salvador)		rock_art_surface	0.99339361	0.99909200	0.99624281	0.99249161	0.99510313	119	73	104	104	109	176
train	wl-tile-v1-06072	wl-neg-neg-es-pba-38398	neg-es-pba-38398	0	hard_negative	train	ES	Cova de Praducelo	Pol	Suegos (Santa Eulalia)		rock_art_surface	0.89848505	0.93267693	0.91558099	0.83799628	0.90874261	859	925	872	873	866	1191
train	wl-tile-v1-05653	wl-neg-neg-es-pba-31692	neg-es-pba-31692	0	hard_negative	train	ES	Cova de Saballeiros	Láncara	Vilaesteva de Herdeiros (Santa María)		rock_art_surface	0.59077588	0.84329977	0.71703783	0.49820116	0.66653305	2047	1341	1666	1696	1804	1497
train	wl-tile-v1-06071	wl-neg-neg-es-pba-37123	neg-es-pba-37123	0	hard_negative	train	ES	Cova de Val de Galiñas	Pedrafita do Cebreiro	Pedrafita do Cebreiro (Santo Antón)		rock_art_surface	0.87164893	0.97975349	0.92570121	0.85400108	0.90408030	991	512	807	816	889	145
