tile_id	sample_id	bank_id	label_class	label_role	final_split	country	name	municipality	parish	morphology_proxy	negative_type	dem_path	msrm_abs_annulus_mean	msrm_abs_context_mean	msrm_abs_ratio	msrm_core_mean	msrm_context_mean	msrm_core_delta	msrm_ring_coverage	msrm_ring_balance	best_ring_radius_m	best_ring_coverage	best_ring_balance	best_ring_abs_ratio	ring_radius_sharpness	dominant_scale_m	dominant_scale_ratio	scale_ratio_spread	scale_response_entropy	lrm_15m_abs_ratio	lrm_15m_core_delta	lrm_30m_abs_ratio	lrm_30m_core_delta	lrm_60m_abs_ratio	lrm_60m_core_delta	lrm_120m_abs_ratio	lrm_120m_core_delta	lrm_240m_abs_ratio	lrm_240m_core_delta	status	error
wl-tile-v1-00043	wl-neg-neg-es-pba-1330	neg-es-pba-1330	0	hard_negative	test	ES	Mámoa da Mota II-3	Arzúa	Campo (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00043-neg-es-pba-1330-mdt5.tif	0.57148618	0.74813169	0.76388446	0.38048345	-0.26149407	0.64197752	0.02777778	0.75422891	180.00000000	0.33333333	0.74508689	1.02057857	0.16319444	30.00000000	0.91831304	0.27300064	0.99356939	0.88882189	0.04723733	0.91831304	0.15113992	0.75783191	0.48186019	0.64531240	1.33196306	0.66672082	2.19695860	ok	
wl-tile-v1-00044	wl-neg-neg-es-pba-1331	neg-es-pba-1331	0	hard_negative	test	ES	Mámoa da Mota III-1	Arzúa	Campo (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00044-neg-es-pba-1331-mdt5.tif	0.81247598	0.65266657	1.24485613	0.75418884	0.23707810	0.51711074	0.47222222	0.76324711	120.00000000	0.47222222	0.76324711	1.24485613	0.20833333	240.00000000	1.39718055	0.28849508	0.99787255	1.10868547	0.01721232	1.15377612	0.06764787	1.18558039	0.29516229	1.27286551	1.12649074	1.39718055	3.26462686	ok	
wl-tile-v1-00045	wl-neg-neg-es-pba-1359	neg-es-pba-1359	0	hard_negative	test	ES	Mámoa da Mota III-3	Arzúa	Campo (Santo Estevo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00045-neg-es-pba-1359-mdt5.tif	0.66010565	0.66819853	0.98788851	0.49344406	-0.16145840	0.65490246	0.36111111	0.70505373	60.00000000	0.55555556	0.70795710	1.32173114	0.29513889	60.00000000	1.02412007	0.12567989	0.99939342	0.89844018	0.03468178	0.99835517	0.13890165	1.02412007	0.51576398	0.96110371	1.43652987	0.98713334	1.79654437	ok	
wl-tile-v1-00046	wl-neg-neg-es-pba-1360	neg-es-pba-1360	0	hard_negative	test	ES	Mámoa da Raxeira 1	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00046-neg-es-pba-1360-mdt5.tif	0.59204721	0.57260978	1.03394534	0.72736484	0.06648720	0.66087764	0.30555556	0.63391063	40.00000000	0.44444444	0.57092397	1.40562323	0.17013889	120.00000000	1.25757900	0.36168790	0.99514313	0.89589110	0.04416637	0.94410563	0.15948211	1.10608645	0.59947440	1.25757900	1.95119236	0.97458044	3.89072473	ok	
wl-tile-v1-00047	wl-neg-neg-es-pba-1361	neg-es-pba-1361	0	hard_negative	test	ES	Mámoa da Raxeira 2	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00047-neg-es-pba-1361-mdt5.tif	0.57703584	0.58427435	0.98761112	0.80440998	0.11547349	0.68893649	0.30555556	0.62130629	40.00000000	0.55555556	0.62088484	1.64136958	0.27777778	120.00000000	1.18204702	0.33479187	0.99587958	0.84725515	0.03907748	0.90326009	0.15616619	1.02218812	0.61743248	1.18204702	2.00963154	1.00522351	3.96037927	ok	
wl-tile-v1-00048	wl-neg-neg-es-pba-1362	neg-es-pba-1362	0	hard_negative	test	ES	Mámoa da Raxeira 3	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00048-neg-es-pba-1362-mdt5.tif	0.56122613	0.69018137	0.81315745	0.43773618	0.12362628	0.31410991	0.16666667	0.64669332	220.00000000	0.36111111	0.69918114	1.00953540	0.07291667	240.00000000	1.18237746	0.48873240	0.98676758	0.81781508	0.02766711	0.72108768	0.06619165	0.69364506	0.15574764	1.00495600	0.61608309	1.18237746	2.57375669	ok	
wl-tile-v1-00049	wl-neg-neg-es-pba-1363	neg-es-pba-1363	0	hard_negative	test	ES	Mámoa de Calvos	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00049-neg-es-pba-1363-mdt5.tif	0.61221242	0.64496303	0.94922095	0.16494809	-0.04157684	0.20652493	0.13888889	0.58114800	150.00000000	0.27777778	0.61339156	1.07350139	0.07986111	15.00000000	1.04419958	0.15564557	0.99873374	1.04419958	0.01761336	1.03842719	0.07673638	0.99077086	0.29493681	0.92204714	0.73799293	0.88855401	0.65290621	ok	
wl-tile-v1-00050	wl-neg-neg-es-pba-1364	neg-es-pba-1364	0	hard_negative	test	ES	Mámoa de Casal de Arriba 1	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00050-neg-es-pba-1364-mdt5.tif	0.71809167	0.69618767	1.03146277	0.25170091	0.42579272	-0.17409182	0.25000000	0.68955826	180.00000000	0.36111111	0.71729988	1.10099903	0.12152778	240.00000000	1.13399381	0.25172083	0.99797922	0.88227298	-0.01751151	0.98801803	-0.06813315	0.97861416	-0.26457817	0.98303963	-0.64917392	1.13399381	0.30013013	ok	
wl-tile-v1-00051	wl-neg-neg-es-pba-1365	neg-es-pba-1365	0	hard_negative	test	ES	Mámoa de Casal de Arriba 2	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00051-neg-es-pba-1365-mdt5.tif	0.61504591	0.75514245	0.81447667	0.34775132	0.39870581	-0.05095449	0.08333333	0.74910871	180.00000000	0.38888889	0.72927458	1.10348402	0.13888889	240.00000000	1.00362641	0.28317815	0.99411185	0.96082333	-0.00924441	0.87849605	-0.04177886	0.72044827	-0.14855629	0.72387216	-0.30540782	1.00362641	0.76287651	ok	
wl-tile-v1-00052	wl-neg-neg-es-pba-1366	neg-es-pba-1366	0	hard_negative	test	ES	Mámoa de Casal de Arriba 3	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00052-neg-es-pba-1366-mdt5.tif	0.51233160	0.75295299	0.68042973	0.49186760	0.44137034	0.05049726	0.02777778	0.70890466	40.00000000	0.61111111	0.73502788	1.24610417	0.33333333	15.00000000	0.91674221	0.32531429	0.99136166	0.91674221	-0.00583371	0.78609393	-0.01725816	0.61342385	-0.03636560	0.59142792	0.06559777	0.80972737	1.03719497	ok	
wl-tile-v1-00053	wl-neg-neg-es-pba-1394	neg-es-pba-1394	0	hard_negative	test	ES	Mámoa de San Migueliño	Arzúa	Maroxo (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00053-neg-es-pba-1394-mdt5.tif	0.41394639	0.64705849	0.63973566	0.31473750	0.42627448	-0.11153698	0.00000000	0.75201926	40.00000000	0.30555556	0.65676064	0.88750368	0.11805556	15.00000000	0.98242218	0.51405009	0.97210218	0.98242218	-0.01886368	0.80145008	-0.07308083	0.49935383	-0.26040128	0.46837210	-0.72466141	0.94404213	0.54191947	ok	
wl-tile-v1-00054	wl-neg-neg-es-pba-1395	neg-es-pba-1395	0	hard_negative	test	ES	Mámoa do Carducho 1	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00054-neg-es-pba-1395-mdt5.tif	0.68130261	0.65534770	1.03960478	0.65527451	-0.03367002	0.68894453	0.22222222	0.78266184	40.00000000	0.33333333	0.72594617	1.08809339	0.12500000	120.00000000	1.24958607	0.39978150	0.99432390	0.84980457	0.02290095	0.93227796	0.08359519	1.03982083	0.31060201	1.24958607	1.07312247	1.12384942	2.47774552	ok	
wl-tile-v1-00055	wl-neg-neg-es-pba-1396	neg-es-pba-1396	0	hard_negative	test	ES	Mámoa do Carducho 2	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00055-neg-es-pba-1396-mdt5.tif	0.70654309	0.62880951	1.12362023	0.71748376	0.06916887	0.64831489	0.27777778	0.73059042	100.00000000	0.47222222	0.73843770	1.18802327	0.22916667	240.00000000	1.46624426	0.46295643	0.99424881	1.00328782	0.01866298	1.06805317	0.06156773	1.10010444	0.24140575	1.18280833	0.91531274	1.46624426	2.38796410	ok	
wl-tile-v1-00056	wl-neg-neg-es-pba-1397	neg-es-pba-1397	0	hard_negative	test	ES	Mámoa do Carducho 3	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00056-neg-es-pba-1397-mdt5.tif	0.71462482	0.68416619	1.04451934	0.82539636	0.32212666	0.50326970	0.22222222	0.72604032	80.00000000	0.41666667	0.68614474	1.19288718	0.15625000	240.00000000	1.82656884	0.91911149	0.97406774	0.93593440	0.01144182	0.93422793	0.03656126	0.90745735	0.14992979	1.12819435	0.61049759	1.82656884	2.08215308	ok	
wl-tile-v1-00057	wl-neg-neg-es-pba-1398	neg-es-pba-1398	0	hard_negative	test	ES	Mámoa do Carducho 4	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00057-neg-es-pba-1398-mdt5.tif	0.71870244	0.66023415	1.08855689	1.02816510	0.36684304	0.66132206	0.27777778	0.69121276	60.00000000	0.55555556	0.70136869	1.38496710	0.26041667	240.00000000	1.97761196	1.13395954	0.96332692	0.84365242	0.02128310	0.89364058	0.07711957	0.92385891	0.23992667	1.20343111	0.79194209	1.97761196	2.43334651	ok	
wl-tile-v1-00058	wl-neg-neg-es-pba-1399	neg-es-pba-1399	0	hard_negative	test	ES	Mámoa do Couso	Arzúa	Dodro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00058-neg-es-pba-1399-mdt5.tif	0.66773653	0.66227496	1.00824669	0.54458833	0.17600973	0.36857860	0.30555556	0.70782949	40.00000000	0.41666667	0.69241006	1.08257267	0.13888889	240.00000000	1.43088609	0.58083173	0.98856993	0.94778401	0.01705685	0.92346623	0.05082210	0.85005436	0.16980619	1.02510344	0.70471716	1.43088609	2.45607734	ok	
wl-tile-v1-00059	wl-neg-neg-es-pba-1400	neg-es-pba-1400	0	hard_negative	test	ES	Mámoa do Monte da Costa	Arzúa	San Martiño de Calvos de Sobrecamiño (San Marti¤o)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00059-neg-es-pba-1400-mdt5.tif	0.53108555	0.56414759	0.94139470	0.50737756	0.12586001	0.38151756	0.05555556	0.84200520	40.00000000	0.55555556	0.71335048	1.24278939	0.36458333	240.00000000	1.18520617	0.36172621	0.99533417	0.99551224	0.00229038	0.93099345	0.02235460	0.82347996	0.15979514	0.91882270	0.74060568	1.18520617	2.37600785	ok	
wl-tile-v1-00060	wl-neg-neg-es-pba-1401	neg-es-pba-1401	0	hard_negative	test	ES	Mámoa do Monte da Gándara 1	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00060-neg-es-pba-1401-mdt5.tif	0.63001382	0.55777782	1.12950677	0.58146477	0.40497056	0.17649421	0.41666667	0.73951849	120.00000000	0.41666667	0.73951849	1.12950677	0.18402778	240.00000000	1.59554258	0.63676147	0.98761611	1.02715492	0.00032822	1.03692876	0.00266681	0.95878111	0.00554404	1.02431657	0.20917851	1.59554258	2.01164508	ok	
wl-tile-v1-00061	wl-neg-neg-es-pba-1429	neg-es-pba-1429	0	hard_negative	test	ES	Mámoa do Monte da Gándara 2	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00061-neg-es-pba-1429-mdt5.tif	0.51194435	0.62366587	0.82086319	0.60455430	0.49543938	0.10911492	0.08333333	0.73817551	80.00000000	0.44444444	0.69580713	1.21682160	0.20486111	240.00000000	1.41133627	0.77721904	0.97441227	0.95244260	-0.02313402	0.84115908	-0.04562128	0.63411723	-0.06638455	0.72779401	0.12604868	1.41133627	1.99420762	ok	
wl-tile-v1-00062	wl-neg-neg-es-pba-1430	neg-es-pba-1430	0	hard_negative	test	ES	Mámoa do Monte da Gándara 3	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00062-neg-es-pba-1430-mdt5.tif	0.49263793	0.67512125	0.72970290	0.25673798	-0.21257521	0.46931319	0.25000000	0.66851747	220.00000000	0.41666667	0.61620878	0.97028045	0.17361111	15.00000000	0.99930105	0.37282980	0.98815775	0.99930105	0.03207499	0.94539313	0.13063862	0.79833420	0.53286704	0.62647126	1.98856980	0.62649445	4.14754713	ok	
wl-tile-v1-00063	wl-neg-neg-es-pba-1431	neg-es-pba-1431	0	hard_negative	test	ES	Mámoa do Monte da Gándara 4	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00063-neg-es-pba-1431-mdt5.tif	0.77898276	0.65897578	1.18211136	0.32286111	-0.14073269	0.46359380	0.47222222	0.58801502	40.00000000	0.41666667	0.68486476	0.92540428	0.12500000	120.00000000	1.51384850	0.79435995	0.97594059	0.71948855	0.09022799	0.87169645	0.32425515	1.22838719	1.07564554	1.51384850	2.45891106	1.46647080	1.89590541	ok	
wl-tile-v1-00064	wl-neg-neg-es-pba-1432	neg-es-pba-1432	0	hard_negative	test	ES	Mámoa do Monte da Gándara 5	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00064-neg-es-pba-1432-mdt5.tif	0.82906538	0.63661462	1.30230340	0.20394613	-0.19530044	0.39924657	0.47222222	0.58673302	150.00000000	0.50000000	0.60322139	1.28499122	0.20833333	30.00000000	1.42347646	0.31000460	0.99692756	1.39337754	0.09183518	1.42347646	0.33367465	1.25086257	1.00578690	1.14480395	2.22783196	1.11347186	1.65680933	ok	
wl-tile-v1-00065	wl-neg-neg-es-pba-1433	neg-es-pba-1433	0	hard_negative	test	ES	Mámoa do Monte da Gándara 6	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00065-neg-es-pba-1433-mdt5.tif	0.69999719	0.70612586	0.99132071	0.29675531	-0.30954003	0.60629535	0.38888889	0.58222942	180.00000000	0.50000000	0.60632112	1.15566457	0.20833333	120.00000000	1.01397632	0.07092003	0.99981414	0.94305629	0.12625023	0.95841238	0.38908449	0.97757700	1.25185037	1.01397632	3.29087341	0.98037442	4.10965991	ok	
wl-tile-v1-00066	wl-neg-neg-es-pba-1434	neg-es-pba-1434	0	hard_negative	test	ES	Mámoa do Monte da Gándara 7	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00066-neg-es-pba-1434-mdt5.tif	0.76350057	0.68789732	1.10990484	-0.02799995	-0.22829585	0.20029589	0.41666667	0.58495926	150.00000000	0.47222222	0.61038747	1.22338506	0.15277778	30.00000000	1.43383758	0.60415707	0.98423812	1.38160972	0.03523437	1.43383758	0.12513113	1.17944508	0.50804851	0.85899989	1.47176975	0.82968051	0.83509314	ok	
wl-tile-v1-00067	wl-neg-neg-es-pba-1435	neg-es-pba-1435	0	hard_negative	test	ES	Mámoa do Monte da Pedreira	Arzúa	Burres (San Vicenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00067-neg-es-pba-1435-mdt5.tif	0.53899336	0.53565097	1.00623987	0.97638649	0.14170252	0.83468397	0.61111111	0.72568322	40.00000000	0.72222222	0.85672825	1.29263476	0.25347222	240.00000000	2.19913547	1.64682185	0.90418264	0.66351543	0.08753223	0.55231362	0.29917374	0.63957269	1.20746052	1.37201621	4.58116007	2.19913547	12.10109472	ok	
wl-tile-v1-00068	wl-neg-neg-es-pba-1436	neg-es-pba-1436	0	hard_negative	test	ES	Mámoa do Monte das Seixas 1	Arzúa	Arzúa (Santiago)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00068-neg-es-pba-1436-mdt5.tif	0.81490821	0.57088083	1.42745765	1.31544840	0.21677001	1.09867840	0.50000000	0.68417807	40.00000000	0.83333333	0.78015650	1.61814628	0.33333333	240.00000000	2.35746505	1.35856614	0.96318477	0.99889891	0.10791065	1.01343523	0.37870646	1.20863776	1.33907895	1.68822321	4.49228120	2.35746505	11.52007389	ok	
wl-tile-v1-00069	wl-neg-neg-es-pba-1437	neg-es-pba-1437	0	hard_negative	test	ES	Mámoa do Monte de Salceda 7	Arzúa	Dodro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00069-neg-es-pba-1437-mdt5.tif	0.52800536	0.58877188	0.89679107	0.05927603	-0.15265480	0.21193083	0.19444444	0.66766856	40.00000000	0.33333333	0.59375575	0.84134254	0.15972222	30.00000000	0.97956145	0.38698252	0.99142460	0.91029649	0.01502481	0.97956145	0.05623402	0.90871084	0.20951504	0.92010454	0.57719207	0.59257893	0.48874934	ok	
wl-tile-v1-00070	wl-neg-neg-es-pba-1467	neg-es-pba-1467	0	hard_negative	test	ES	Mámoa do Monte de Suso 2	Arzúa	Dodro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00070-neg-es-pba-1467-mdt5.tif	0.51042068	0.56420493	0.90467249	0.08075395	0.06335152	0.01740243	0.13888889	0.74888259	80.00000000	0.25000000	0.72849768	0.92890385	0.07638889	15.00000000	1.03126516	0.34259229	0.99305514	1.03126516	0.00277581	1.01288906	0.00173842	0.93010462	0.00117284	0.79349467	-0.01095356	0.68867287	0.22890645	ok	
wl-tile-v1-00071	wl-neg-neg-es-pba-1468	neg-es-pba-1468	0	hard_negative	test	ES	Mámoa do Monte de Suso 3	Arzúa	Dodro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00071-neg-es-pba-1468-mdt5.tif	0.61520219	0.60997343	1.00857211	0.00735758	0.18916015	-0.18180258	0.25000000	0.69503657	40.00000000	0.25000000	0.71828301	1.02815477	0.06944444	60.00000000	1.12881800	0.30879331	0.99615405	1.01785308	-0.01012780	1.05270293	-0.03613438	1.12881800	-0.14167850	0.90902308	-0.45194019	0.82002468	-0.48967183	ok	
wl-tile-v1-00072	wl-neg-neg-es-pba-1469	neg-es-pba-1469	0	hard_negative	test	ES	Mámoa do Monte Pedreira 2	Arzúa	Dodro (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00072-neg-es-pba-1469-mdt5.tif	0.69143409	0.59231138	1.16734898	0.57034940	0.01354825	0.55680114	0.50000000	0.66696320	150.00000000	0.50000000	0.71525631	0.92889106	0.11458333	240.00000000	1.69864950	1.02902125	0.95361077	0.72751371	0.04550559	0.66962825	0.15197302	0.93651225	0.67115409	1.60220983	2.94830698	1.69864950	8.49279884	ok	
wl-tile-v1-00073	wl-neg-neg-es-pba-1470	neg-es-pba-1470	0	hard_negative	test	ES	Mámoa do Pinar	Arzúa	Brandeso (San Lourenzo)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00073-neg-es-pba-1470-mdt5.tif	0.55609059	0.55374151	1.00424219	0.95137161	0.09471621	0.85665540	0.25000000	0.72817565	40.00000000	0.55555556	0.63292851	1.31096518	0.26388889	240.00000000	1.66036691	0.92154644	0.97362719	1.00133297	0.06303562	0.83968144	0.20998778	0.73882047	0.68775252	1.07653971	2.08095777	1.66036691	4.74847078	ok	
wl-tile-v1-00074	wl-neg-neg-es-pba-1471	neg-es-pba-1471	0	hard_negative	test	ES	Mámoa dos Cuartos 1	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00074-neg-es-pba-1471-mdt5.tif	0.59176272	0.65029907	0.90998549	0.47795406	0.18378006	0.29417400	0.19444444	0.75870421	60.00000000	0.33333333	0.62515327	0.87060673	0.11805556	240.00000000	1.22660209	0.44624373	0.99081961	0.80278565	0.00476896	0.86464871	0.01345233	0.78035836	0.07463527	0.88538836	0.48918664	1.22660209	1.86832017	ok	
wl-tile-v1-00075	wl-neg-neg-es-pba-1472	neg-es-pba-1472	0	hard_negative	test	ES	Mámoa dos Cuartos 2	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00075-neg-es-pba-1472-mdt5.tif	0.51804680	0.64867139	0.79862748	0.46029833	0.11498736	0.34531097	0.11111111	0.80128564	60.00000000	0.41666667	0.65055173	1.10013910	0.19444444	240.00000000	1.16013613	0.50222956	0.98512241	0.69233751	0.01974781	0.72401932	0.05872338	0.65790658	0.19436567	0.77868423	0.65355323	1.16013613	1.61078131	ok	
wl-tile-v1-00076	wl-neg-neg-es-pba-1473	neg-es-pba-1473	0	hard_negative	test	ES	Mámoa dos Cuartos 3	Arzúa	Viladavil (Santa María)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00076-neg-es-pba-1473-mdt5.tif	0.54204416	0.69717342	0.77748828	0.55710018	0.21109477	0.34600541	0.08333333	0.75731801	40.00000000	0.75000000	0.74615738	1.31406621	0.44791667	15.00000000	0.94009772	0.22832746	0.99579637	0.94009772	0.02259690	0.91857602	0.07630907	0.75773245	0.23659411	0.71177026	0.65402210	0.93884648	1.27376848	ok	
wl-tile-v1-00077	wl-neg-neg-es-pba-2963	neg-es-pba-2963	0	hard_negative	test	ES	Mámoa das Regas 1	Boimorto	Boimil (San Miguel)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00077-neg-es-pba-2963-mdt5.tif	0.64304686	0.62069660	1.03600834	-0.03036107	-0.06057698	0.03021591	0.30555556	0.57157061	220.00000000	0.30555556	0.65490098	0.92064042	0.08333333	120.00000000	1.16553022	0.22379693	0.99792957	0.97059225	0.00464209	0.94452379	0.00728283	1.02461113	0.05074423	1.16553022	0.12747791	0.94173329	0.04073916	ok	
wl-tile-v1-00078	wl-neg-neg-es-pba-2964	neg-es-pba-2964	0	hard_negative	test	ES	Mámoa das Regas 2	Boimorto	Boimil (San Miguel)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00078-neg-es-pba-2964-mdt5.tif	0.54255748	0.60954010	0.89010957	-0.22778274	-0.06926246	-0.15852028	0.19444444	0.70020705	60.00000000	0.41666667	0.74670846	1.13461798	0.21180556	15.00000000	0.97448521	0.17977834	0.99835462	0.97448521	-0.00759416	0.88160668	-0.02755586	0.81189418	-0.11399134	0.85780807	-0.42462909	0.79470687	-1.21755254	ok	
wl-tile-v1-00079	wl-neg-neg-es-pba-2965	neg-es-pba-2965	0	hard_negative	test	ES	Mámoa do Monte da Cabrita 1	Boimorto	Mercurín (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00079-neg-es-pba-2965-mdt5.tif	0.47807407	0.63699549	0.75051406	0.38953069	0.05902179	0.33050890	0.05555556	0.73113014	40.00000000	0.77777778	0.63142062	1.86372501	0.45833333	15.00000000	0.77303354	0.12797084	0.99878338	0.77303354	0.01786343	0.76193897	0.06145973	0.73985424	0.24537892	0.64506271	0.88021508	0.72894147	2.03379488	ok	
wl-tile-v1-00080	wl-neg-neg-es-pba-2966	neg-es-pba-2966	0	hard_negative	test	ES	Mámoa do Monte da Cabrita 2	Boimorto	Mercurín (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00080-neg-es-pba-2966-mdt5.tif	0.72751307	0.62054861	1.17237082	0.85357106	0.35242155	0.50114951	0.41666667	0.72987101	100.00000000	0.52777778	0.76606382	1.29048749	0.14930556	240.00000000	1.64690974	0.70509706	0.98538953	0.94181268	0.01929507	0.96436248	0.07401739	1.10464265	0.28536281	1.33971466	1.12190109	1.64690974	3.71070790	ok	
wl-tile-v1-00081	wl-neg-neg-es-pba-2967	neg-es-pba-2967	0	hard_negative	test	ES	Mámoa do Monte da Cabrita 3	Boimorto	Mercurín (San Xoán)		megalithic_mound	data/external/weak-label-relief-v1/test/negative/wl-tile-v1-00081-neg-es-pba-2967-mdt5.tif	0.83785361	0.60612339	1.38231526	0.98329425	0.24258402	0.74071023	0.58333333	0.75419614	150.00000000	0.69444444	0.77132972	1.48805537	0.32986111	240.00000000	2.27843089	1.31691229	0.96225014	1.00054919	0.05146618	0.96151860	0.14494181	1.13236513	0.44679695	1.70703396	1.50995964	2.27843089	4.47435641	ok	
