bank_id	review_seed_id	control_set_id	review_role	country	province_or_district	municipality	name	typology	morphology_proxy	negative_type	review_priority	auto_review_status	auto_decision	training_use	proposed_radius_m	source	source_record_id	source_code
pos-pt-dgpc-108574	review-pos-0263		positive	PT	Viana do Castelo	Melgaço	Castro Laboreiro	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108574	1204
pos-pt-dgpc-108502	review-pos-0266	control-v1-0018	positive	PT	Viana do Castelo	Vila Nova de Cerveira	Cividade de Cornes	Povoado Fortificado	large_castrexo_civitas_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	180.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108502	3428
pos-pt-dgpc-109802	review-pos-0267		positive	PT	Vila Real	Boticas	Castro da Gorda/Murada	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109802	19807
pos-es-pba-24709	review-pos-0271		positive	ES	A Coruña	Valdoviño	Castro de Punta Frouxeira	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	24709	GA15087009
pos-es-pba-1722	review-pos-0272	control-v1-0028	positive	ES	A Coruña	Arteixo	Castro do Cabo Cociñadoiro		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1722	GA15005003
pos-es-pba-82	review-pos-0274		positive	ES	A Coruña	Abegondo	Castro de Areosa – Xuanzos	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	82	GA15001054
pos-es-pba-28585	review-pos-0281	control-v1-0054	positive	ES	Lugo	Barreiros	Castro de Punta de San Pedro	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28585	GA27005001
pos-es-pba-28501	review-pos-0282		positive	ES	Lugo	Begonte	Igrexa do Castro (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28501	-
pos-es-pba-57807	review-pos-0292		positive	ES	Ourense	A Veiga	Castro de Lamaredonda		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	57807	GA32083017
pos-es-pba-66237	review-pos-0300		positive	ES	Pontevedra	Agolada	Castro de Marcelín	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	66237	GA36020037
pos-es-pba-65729	review-pos-0301		positive	ES	Pontevedra	Agolada	Mámoa dos Cotos 3/Castro Marcelín/Monte da Vila	Túmulo	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	65729	GA36020148
pos-pt-dgpc-109331	review-pos-0308		positive	PT	Braga	Amares	Torre do Castro/ Castelo do Castro/ Castro da Torre/ Solar do Castro/ Torre dos Machados	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109331	35147
pos-pt-dgpc-107461	review-pos-0311	control-v1-0008	positive	PT	Braga	Cabeceiras de Basto	Outeiro dos Moiros / Cividade de Chacim	Povoado	large_castrexo_civitas_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	180.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107461	25
pos-pt-dgpc-109605	review-pos-0312		positive	PT	Bragança	Bragança	Castro da Réfega	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109605	17610
pos-pt-dgpc-107052	review-pos-0314		positive	PT	Porto	Felgueiras	Castro de Sendim	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107052	3930
pos-pt-dgpc-108581	review-pos-0316		positive	PT	Viana do Castelo	Monção	Castro da Senhora da Vista	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108581	17456
pos-pt-dgpc-109588	review-pos-0318		positive	PT	Vila Real	Boticas	Castro de Carvalhelhos/ Castelo dos Mouros	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109588	26
pos-es-pba-24710	review-pos-0322		positive	ES	A Coruña	Valdoviño	Castro de Punta Taraza	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	24710	GA15087001
pos-es-pba-2042	review-pos-0323	control-v1-0029	positive	ES	A Coruña	Arzúa	A Roda do Castro de Maroxo		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	2042	GA15006024
pos-es-pba-83	review-pos-0325		positive	ES	A Coruña	Abegondo	Castro de Bordelle	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	83	GA15001015
pos-es-pba-28587	review-pos-0331		positive	ES	Lugo	Barreiros	Castro de Vilamar	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28587	GA27005007
pos-es-pba-28088	review-pos-0332		positive	ES	Lugo	Carballedo	Igrexa de Santa Mariña do Castro (Parroquial de Santa Mariña)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28088	-
pos-es-pba-59532	review-pos-0342		positive	ES	Ourense	A Veiga	Igrexa de Castromao (Parroquial de Santa María)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	59532	-
pos-es-pba-66238	review-pos-0349		positive	ES	Pontevedra	Agolada	Castro de Marquesado/Coto do Castro/O Castro	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	66238	GA36020030
pos-es-pba-65730	review-pos-0350		positive	ES	Pontevedra	Agolada	Mámoa dos Cotos 4/Castro Marcelín/Monte da Vila	Túmulo	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	65730	GA36020149
pos-pt-dgpc-109384	review-pos-0357	control-v1-0078	positive	PT	Braga	Barcelos	Castro de São Simão	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109384	19170
pos-pt-dgpc-107784	review-pos-0359	control-v1-0009	positive	PT	Braga	Esposende	Cividade de Belinho/Cidade de Belinho	Povoado Fortificado	large_castrexo_civitas_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	180.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107784	1318
pos-pt-dgpc-108722	review-pos-0360		positive	PT	Bragança	Bragança	Castro da Sapeira	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108722	4891
pos-pt-dgpc-105178	review-pos-0362	control-v1-0098	positive	PT	Porto	Lousada	Castro de São Domingos/ Cristelos	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	105178	3604
pos-pt-dgpc-110040	review-pos-0364		positive	PT	Viana do Castelo	Ponte da Barca	Castro de Queixada	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	110040	14081
pos-pt-dgpc-109100	review-pos-0366		positive	PT	Vila Real	Boticas	Castro de Ervas Ruivas	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109100	19718
pos-es-pba-1627	review-pos-0370		positive	ES	A Coruña	Arzúa	Castro de San Martiño		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1627	GA15006005
pos-es-pba-84	review-pos-0372		positive	ES	A Coruña	Abegondo	Castro de Brea	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	84	GA15001021
pos-es-pba-28392	review-pos-0378	control-v1-0055	positive	ES	Lugo	Becerreá	Castro de Castelmaría	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28392	GA27006012
pos-es-pba-29782	review-pos-0379		positive	ES	Lugo	Castroverde	O Castro Marrondo		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	29782	GA27011064
pos-es-pba-59533	review-pos-0389		positive	ES	Ourense	A Veiga	Igrexa de Castromarigo (Parroquial de San Miguel)	Igrexa	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	59533	-
pos-es-pba-60132	review-pos-0396		positive	ES	Pontevedra	Arbo	Castro de Coto de San Martiño	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	60132	GA36001054
pos-es-pba-65731	review-pos-0397		positive	ES	Pontevedra	Agolada	Mámoa dos Cotos 5/Castro Marcelín/Monte da Vila	Túmulo	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	65731	GA36020150
pos-pt-dgpc-109369	review-pos-0404		positive	PT	Braga	Barcelos	Castro dos Castelos/ Castelo de Durrães	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109369	19084
pos-pt-dgpc-107424	review-pos-0406	control-v1-0010	positive	PT	Braga	Guimarães	Citânia de Briteiros	Povoado Fortificado	large_castrexo_civitas_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	180.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107424	231
pos-pt-dgpc-109795	review-pos-0407		positive	PT	Bragança	Bragança	Castro da Seara / Castro Serzedo	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109795	17319
pos-pt-dgpc-106440	review-pos-0409		positive	PT	Porto	Lousada	Castro de São Gonçalo	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	106440	15740
pos-pt-dgpc-109980	review-pos-0411		positive	PT	Viana do Castelo	Ponte da Barca	Castro de Quintão	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109980	14080
pos-pt-dgpc-109883	review-pos-0412		positive	PT	Vila Real	Boticas	Castro de Lama Chã/ Castro de Lamachã	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	109883	5383
pos-es-pba-1275	review-pos-0415	control-v1-0030	positive	ES	A Coruña	Bergondo	Castro de Santa Marta de Babío		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	1275	GA15008002
pos-es-pba-85	review-pos-0417		positive	ES	A Coruña	Abegondo	Castro de Cerneda	Asentamento fortificado/defensivo	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	Xunta PBA Catálogo. Elementos (xuño 2026)	85	GA15001011
pos-es-pba-28320	review-pos-0423	control-v1-0056	positive	ES	Lugo	Begonte	Castro de Santa María	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	28320	GA27007014
pos-es-pba-29460	review-pos-0424	control-v1-0062	positive	ES	Lugo	Cervantes	Casa reitoral de Santa María do Castro		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	29460	-
pos-es-pba-59220	review-pos-0434		positive	ES	Ourense	A Veiga	Pombal en Castromarigo		coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	59220	-
pos-es-pba-60053	review-pos-0441		positive	ES	Pontevedra	Baiona	Castro de Santa Marta	Castro	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	60053	GA36003002
pos-es-pba-65732	review-pos-0442		positive	ES	Pontevedra	Agolada	Mámoa dos Cotos 6/Castro Marcelín/Monte da Vila	Túmulo	coastal_promontory_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	150.0	Xunta PBA Catálogo. Elementos (xuño 2026)	65732	GA36020151
pos-pt-dgpc-107708	review-pos-0449	control-v1-0079	positive	PT	Braga	Braga	Castro da Sola	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	107708	1540
pos-pt-dgpc-108140	review-pos-0451	control-v1-0021	positive	PT	Braga	Guimarães	Citânia de Sabroso	Povoado Fortificado	large_castrexo_civitas_hint		P0	auto_seeded_requires_visual_verification	selected_for_control_set_v1	exclude_until_visual_raster_verification	180.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108140	495
pos-pt-dgpc-108199	review-pos-0452		positive	PT	Bragança	Bragança	Castro de Baçal	Povoado Fortificado	earthwork_or_wall_hint		P0	auto_seeded_requires_visual_verification	provisional_geometry_created	exclude_until_visual_raster_verification	130.0	DGPC Portal do Arqueólogo Sitios_Arqueologicos	108199	17387
