sample_id	bank_id	label_class	label_role	weak_label_status	weak_label_reason	final_split	split_family	spatial_block_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	negative_type	negative_confidence	review_priority	source_training_use	proposed_radius_m	bbox_epsg4326	visual_ring_signal_score	visual_ring_signal_tier	metric_eval_use	training_use	recommended_sampling_weight	generated_at
wl-pos-pos-es-pba-1323	pos-es-pba-1323	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Arzúa	ES	Galicia	A Coruña	Arzúa	Lema (San Pedro)	Carballos Altos	Mámoa da Finca de Castro 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	1323	GA15006055		-		-8.169123882092851	42.91485350187288	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.17226395,42.91255383,-8.16598382,42.91715318				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-1324	pos-es-pba-1324	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Arzúa	ES	Galicia	A Coruña	Arzúa	Lema (San Pedro)	Carballos Altos	Mámoa da Finca de Castro 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	1324	GA15006056		-		-8.16933506275968	42.91405319925232	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.17247508,42.91175352,-8.16619504,42.91635288				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-19642	pos-es-pba-19642	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|As Pontes de García Rodríguez	ES	Galicia	A Coruña	As Pontes de García Rodríguez	Goente (San Martiño)	Castro, O	Mámoa do Pico Castro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	19642	GA15070119		-		-7.977231964220863	43.46511012750114	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	120.0	-7.98040046,43.46281045,-7.97406346,43.46740980				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-19643	pos-es-pba-19643	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|As Pontes de García Rodríguez	ES	Galicia	A Coruña	As Pontes de García Rodríguez	Seoane (San Xoán)	Castro, O	Mámoa do Pico Castro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	19643	GA15070120		-		-7.976555141146419	43.4644359547966	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	120.0	-7.97972361,43.46213628,-7.97338668,43.46673563				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-19644	pos-es-pba-19644	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|As Pontes de García Rodríguez	ES	Galicia	A Coruña	As Pontes de García Rodríguez	Goente (San Martiño)	Castro, O	Mámoa do Pico Castro 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	19644	GA15070121		-		-7.976851874521405	43.46443793516135	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy			P1	positive_seed_requires_qgis_boundary_review	120.0	-7.98002034,43.46213826,-7.97368341,43.46673761				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2751	pos-es-pba-2751	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2751	-		-		-8.21091877969874	43.280969442959154	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21407767,43.27866977,-8.20775989,43.28326912				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2752	pos-es-pba-2752	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 10	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2752	-		-		-8.210703120068198	43.280490711500384	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21386199,43.27819103,-8.20754425,43.28279039				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2753	pos-es-pba-2753	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 11	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2753	-		-		-8.210601852840783	43.280697118334345	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21376073,43.27839744,-8.20744297,43.28299679				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2783	pos-es-pba-2783	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 12	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2783	-		-		-8.210653825186318	43.28049037133	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21381269,43.27819069,-8.20749496,43.28279005				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2784	pos-es-pba-2784	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 13	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2784	-		-		-8.210540583295142	43.28066968168935	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21369946,43.27837001,-8.20738170,43.28296936				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2785	pos-es-pba-2785	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 14	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2785	-		-		-8.210592672235547	43.28045393092198	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21375154,43.27815425,-8.20743380,43.28275361				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2786	pos-es-pba-2786	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 15	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2786	-		-		-8.210504194158526	43.280624407556026	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21366307,43.27832473,-8.20734532,43.28292408				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2787	pos-es-pba-2787	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 16-Nova 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2787	-		-		-8.210556399603954	43.280399653012914	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21371526,43.27809998,-8.20739753,43.28269933				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2788	pos-es-pba-2788	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 17	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2788	-		-		-8.210467572212638	43.2805971409929	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21362645,43.27829746,-8.20730870,43.28289682				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2789	pos-es-pba-2789	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 19	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2789	-		-		-8.210406419268478	43.280560700486014	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21356529,43.27826102,-8.20724755,43.28286038				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2790	pos-es-pba-2790	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 21	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2790	-		-		-8.210394561303053	43.2805246002503	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21355343,43.27822492,-8.20723569,43.28282428				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2791	pos-es-pba-2791	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 25	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2791	-		-		-8.210309343309016	43.28044297058917	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21346821,43.27814329,-8.20715048,43.28274265				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2792	pos-es-pba-2792	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2792	-		-		-8.210808098105922	43.28095067016633	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21396699,43.27865099,-8.20764920,43.28325035				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2822	pos-es-pba-2822	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2822	-		-		-8.210759733969768	43.28087829971064	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21391862,43.27857862,-8.20760084,43.28317798				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2823	pos-es-pba-2823	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 8	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2823	-		-		-8.210812520611093	43.28060852609756	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21397140,43.27830885,-8.20765365,43.28290820				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2824	pos-es-pba-2824	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio na rúa do Castro 9	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2824	-		-		-8.210638242092822	43.280742392436906	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21379712,43.27844272,-8.20747936,43.28304207				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2877	pos-es-pba-2877	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio nos de Castro de Unta	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2877	-		-		-8.20877949778587	43.27961298021841	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21193832,43.27731330,-8.20562067,43.28191266				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2878	pos-es-pba-2878	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio nos de Castro de Unta	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2878	-		-		-8.208791121274974	43.27966708819576	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21194995,43.27736741,-8.20563229,43.28196676				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2879	pos-es-pba-2879	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio nos de Castro de Unta 23	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2879	-		-		-8.20885238902118	43.279694525768655	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21201122,43.27739485,-8.20569356,43.28199420				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2880	pos-es-pba-2880	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio nos de Castro de Unta 35	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2880	-		-		-8.208901333262673	43.27972187807685	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21206016,43.27742220,-8.20574250,43.28202155				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
wl-pos-pos-es-pba-2910	pos-es-pba-2910	1	positive	exclude_probable_name_false_positive	name/type looks like modern or non-castro heritage item	excluded_review	excluded	ES|A Coruña|Betanzos	ES	Galicia	A Coruña	Betanzos	Betanzos	Betanzos	Edificio nos de Castro de Unta 36	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	2910	-		-		-8.208937953982462	43.27974914513603	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review			P2	positive_seed_requires_qgis_boundary_review	110.0	-8.21209678,43.27744947,-8.20577912,43.28204882				exclude_until_independent_label_review	0.00	2026-08-01T00:00:00Z
