bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	negative_type	negative_confidence	review_priority	review_reason	training_use	generated_at
neg-es-pba-1013	ES	Galicia	A Coruña	A Baña	A Riba (San Xoán)	Carballeira, A	Mámoa do Campo da Feira 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	43	1013	GA15007043		-		-8.802594794144817	42.97749794155593	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1014	ES	Galicia	A Coruña	A Baña	A Riba (San Xoán)	Ferreiros	Mámoa do Campo da Feira 5	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	44	1014	GA15007044		-		-8.803037306184562	42.97720589689369	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1015	ES	Galicia	A Coruña	A Baña	A Riba (San Xoán)	Campelo	Mámoa do Campo da Tilla	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	46	1015	GA15007046		-		-8.82896542585271	42.98186884477315	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1016	ES	Galicia	A Coruña	A Baña	Cabanas (San Miguel)	Cabanas	Mámoa do Campo do Pozo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	11	1016	GA15007011		-		-8.720117612650618	42.989775879261074	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1018	ES	Galicia	A Coruña	A Baña	O Barro (Santa Mariña)	Redollo, O	Mámoa do Cotón Grande 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	21	1018	GA15007021		-		-8.728526515023171	42.978885500795855	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1019	ES	Galicia	A Coruña	A Baña	Cabanas (San Miguel)	Redollo, O	Mámoa do Cotón Grande 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	22	1019	GA15007022		-		-8.728858880453322	42.97981259983861	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1047	ES	Galicia	A Coruña	A Baña	Cabanas (San Miguel)	Redollo, O	Mámoa do Cotón Grande 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	23	1047	GA15007023		-		-8.728804184807188	42.98004845110305	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1048	ES	Galicia	A Coruña	A Baña	Marcelle (Santa Cristina)	Redollo, O	Mámoa do Cotón Grande 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	33	1048	GA15007033		-		-8.731161306420104	42.98185881277688	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1049	ES	Galicia	A Coruña	A Baña	Marcelle (Santa Cristina)	Outeiro	Mámoa do Cruceiro Grande 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	51	1049	GA15007051		-		-8.741728223250695	42.99597525574656	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1050	ES	Galicia	A Coruña	A Baña	Marcelle (Santa Cristina)	Outeiro	Mámoa do Cruceiro Grande 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	52	1050	GA15007052		-		-8.741704985348978	42.99644716278067	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1051	ES	Galicia	A Coruña	A Baña	Troitosende (Santa María)	Bugalleira	Mámoa do Monte da Medorra 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	3	1051	GA15007003		-		-8.683146846467071	42.961503140345656	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1052	ES	Galicia	A Coruña	A Baña	Troitosende (Santa María)	Bugalleira	Mámoa do Monte da Medorra 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	4	1052	GA15007004	Túmulo/Mámoa	-		-8.683428616790648	42.959632746717645	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1053	ES	Galicia	A Coruña	A Baña	A Ermida (San Salvador)	Cruceiro, O	Mámoa dos Pasos do Río	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	17	1053	GA15007017		-		-8.80492615440705	42.99562040509843	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1086	ES	Galicia	A Coruña	A Baña	Barcala (San Xoán)	Emes	Pedrafita de Pedra Alba	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	79	1086	GA15007079		-		-8.76070566165844	42.944394513050355	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1087	ES	Galicia	A Coruña	A Baña	Corneira (San Cristovo)	Ferraces	Petróglifo da Lagoa 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	87	1087	RE15007006		ARU		-8.795281305956646	42.96902595271614	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1088	ES	Galicia	A Coruña	A Baña	Corneira (San Cristovo)	Ferraces	Petróglifo da Lagoa 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	88	1088	RE15007007		ARU		-8.791724565190442	42.969199648083475	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1089	ES	Galicia	A Coruña	A Baña	Fiopáns (San Pedro)	Estibadiña	Petróglifo da Pena de Alde	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	84	1089	RE15007003		ARU		-8.708376555332675	42.929313030648345	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1090	ES	Galicia	A Coruña	A Baña	Corneira (San Cristovo)	Ferreiros	Petróglifo da Pena do Miñato	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	45	1090	GA15007045		ARU		-8.808237271835036	42.97004055666883	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1091	ES	Galicia	A Coruña	A Baña	Lañas (Santa Baia)	Valiña	Petróglifo de Pena Furada	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	70	1091	GA15007070		ARU		-8.699628082556787	42.95135211278879	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1118	ES	Galicia	A Coruña	A Baña	Marcelle (Santa Cristina)	Marcelle	Petróglifo do Libreiro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	72	1118	GA15007072		ARU		-8.73558088345142	42.99004775741499	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-1119	ES	Galicia	A Coruña	A Baña	Troitosende (Santa María)	Menlle de Abaixo	Petróglifo do Monte da Calexa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	71	1119	GA15007071		ARU		-8.681058711733876	42.9463636536167	catalogue_point_wgs84	rock_art_surface	official_non_castro_heritage_needs_visual_review	P2	Domain negative useful for breadth, lower priority than mound/fortification distractors.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3535	ES	Galicia	A Coruña	A Capela	Caaveiro (San Boulo)	Ameneiro, O	Mámoa da Fonte da Lebre 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-07	3535	GA15018003		-		-8.020762454136229	43.46865329236465	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3536	ES	Galicia	A Coruña	A Capela	Caaveiro (San Boulo)	Ameneiro, O	Mámoa da Fonte da Lebre 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-08	3536	GA15018020		-		-8.021811089050823	43.46845903561401	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3537	ES	Galicia	A Coruña	A Capela	Caaveiro (San Boulo)	Ameneiro, O	Mámoa da Fonte da Lebre 3	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-09	3537	GA15018021		-		-8.02177431039954	43.46824027987321	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3563	ES	Galicia	A Coruña	A Capela	Caaveiro (San Boulo)	Ameneiro, O	Mámoa da Fonte da Lebre 4	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-10	3563	GA15018022		-		-8.021964987749	43.468144609926604	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3565	ES	Galicia	A Coruña	A Capela	Cabalar (Santa María)	Serra, A	Mámoa da Pena Escaleira	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-27	3565	GA15018033		-		-8.01485383132736	43.467716751872715	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3566	ES	Galicia	A Coruña	A Capela	Cabalar (Santa María)	Serra, A	Mámoa da Pena Grande 1	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-25	3566	GA15018009		-		-8.087885438896963	43.43239398911313	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3567	ES	Galicia	A Coruña	A Capela	Cabalar (Santa María)	Serra, A	Mámoa da Pena Grande 2	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-26	3567	GA15018032		-		-8.086920844531871	43.43145763858391	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
neg-es-pba-3564	ES	Galicia	A Coruña	A Capela	Cabalar (Santa María)	Formariz	Mámoa da Pena de Lama	Xunta PBA Catálogo. Elementos (xuño 2026)	official_non_castro_heritage_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	1-02	3564	GA15018012		-		-8.088582033106695	43.47020993275126	catalogue_point_wgs84	megalithic_mound	official_non_castro_heritage_needs_visual_review	P0	Hard negative with shape/context likely to confuse a castro detector; review early.	hard_negative_candidate_requires_qgis_review	2026-08-01T00:00:00Z
