review_seed_id	review_role	class_hint	bank_id	country	region	province_or_district	municipality	parish	place	name	source	source_quality	source_url	record_url	source_record_id	source_code	typology	generic_type	periods	longitude	latitude	coord_precision	positive_confidence	morphology_proxy	terrain_context_proxy	proxy_tags	review_priority	review_reason	training_use	generated_at	negative_type	negative_confidence
review-pos-0042	positive	castro_candidate	pos-es-pba-61519	ES	Galicia	Pontevedra	Bueu	Bueu (San Martiño)	Meiro	Castro de Castrillón	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36004016	61519	GA36004016	Castro	-		-8.782108869311909	42.309026397510245	catalogue_point_wgs84	high_official_typology	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0043	positive	castro_candidate	pos-es-pba-64918	ES	Galicia	Pontevedra	A Estrada	Pardemarín (Santa Baia)	Mesadoiro, O	Cruceiro de Castrelo de Abaixo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	64918	-		CRU		-8.397885247131608	42.674145854631405	catalogue_point_wgs84	medium_official_name_or_type	castrel_toponym_hint	unknown_terrain_pending_visual_review	castrel_toponym_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0044	positive	castro_candidate	pos-es-pba-64688	ES	Galicia	Pontevedra	A Estrada	Guimarei (San Xiao)	Rial	Castro de Guimarei/O Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36017023	64688	GA36017023	Castro	-		-8.476207874881734	42.6780529418516	catalogue_point_wgs84	high_official_typology	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0045	positive	castro_candidate	pos-es-pba-66169	ES	Galicia	Pontevedra	Agolada	Merlín (San Pedro)	Marcelín	Mámoa do Coto Pequeno do Castro 1/Monte Marcelín	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	66169	GA36020004	Túmulo	-		-8.03253358013298	42.78493605804351	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;hilltop_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0046	positive	castro_candidate	pos-es-pba-66202	ES	Galicia	Pontevedra	Agolada	Carmoega (San Pedro)	Devesa, A	Castro de Carmoega/A Croa	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	66202	GA36020035	Castro	-		-8.09398513752607	42.775130885509554	catalogue_point_wgs84	high_official_typology	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0047	positive	castro_candidate	pos-es-pba-76906	ES	Galicia	Pontevedra	Ponteareas	Ribadetea (San Xurxo)	Barxela, A	A Croa de Barxiela	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	-	76906	GA36042090		-		-8.51909762373536	42.206105105893876	catalogue_point_wgs84	medium_official_name_or_type	croa_top_ring_hint	hilltop_or_ridge_proxy	croa_top_ring_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0048	positive	castro_candidate	pos-es-pba-73573	ES	Galicia	Pontevedra	Valga	Cordeiro (Santa Comba)	Casanova, A	Castroverde/O Foxo/Camiño Real	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	AR-28	73573	TO36056003	Topónimo	-		-8.675039258374175	42.70388031584277	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0049	positive	castro_candidate	pos-es-pba-63087	ES	Galicia	Pontevedra	A Cañiza	As Achas (San Sebastián)	Cerdeira, A	Castro da Cerquiña/Castro de Deva de Abaixo	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	002A	63087	GA36009002	Castro	-		-8.293992266807875	42.224002917138186	catalogue_point_wgs84	high_official_typology	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0050	positive	castro_candidate	pos-es-pba-62233	ES	Galicia	Pontevedra	Cambados	Castrelo (Santa Cruz)	Lourido	O Castriño/A Revolta	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	A. 05	62233	GA36006007	Casto	-		-8.817473980632338	42.48076133064999	catalogue_point_wgs84	low_toponymic_review	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0051	positive	castro_candidate	pos-es-pba-63026	ES	Galicia	Pontevedra	A Caniza	Valeixe (Santa Cristina)	Muíños, Os	Muíño no Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	64	63026	-		-		-8.269193318469826	42.176810084896964	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0052	positive	castro_candidate	pos-es-pba-63089	ES	Galicia	Pontevedra	A Cañiza	Petán (San Xián)	Coto de Galos	Castro de Alto da Veiguiña/Castro de Coto de Galos	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	003A	63089	GA36009008	Castro	-		-8.311237833058769	42.225759130323326	catalogue_point_wgs84	high_official_typology	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0053	positive	castro_candidate	pos-es-pba-60146	ES	Galicia	Pontevedra	Barro	Barro (San Breixo)	Barro	Monte do Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36002001	60146	GA36002001		-		-8.628917355972069	42.5523437610994	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0054	positive	castro_candidate	pos-es-pba-67838	ES	Galicia	Pontevedra	Mos	Louredo (San Salvador)	Enxertado, O	Castro da Cividade/A Cidá	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	X_020	67838	GA36033020	Castro	-		-8.600135335884547	42.22293972592275	catalogue_point_wgs84	high_official_typology	large_castrexo_civitas_hint	unknown_terrain_pending_visual_review	large_castrexo_civitas_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0055	positive	castro_candidate	pos-es-pba-64728	ES	Galicia	Pontevedra	A Estrada	Souto (Santo André)	Arcapedriña	Castro Perita/Castro Perronio/Castro do Río	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	GA36017007	64728	GA36017007	Castro	-		-8.495251595420566	42.61465328516808	catalogue_point_wgs84	high_official_typology	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0056	positive	castro_candidate	pos-es-pba-64417	ES	Galicia	Pontevedra	A Estrada	San Miguel de Castro (San Miguel)	San Miguel	Xacemento arqueolóxico da igrexa de San Miguel de Castro	Xunta PBA Catálogo. Elementos (xuño 2026)	official_catalogue_seed	https://datos.gob.es/es/catalogo/a12002994-plan-basico-autonomico-de-galicia-afecciones-del-patrimonio-cultural	AR - 1 / GA36017075	64417	GA36017075	Medieval	-		-8.375990677013256	42.780077768286816	catalogue_point_wgs84	medium_official_name_or_type	valley_or_river_edge_hint	valley_or_river_edge_proxy	valley_or_river_edge_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0057	positive	castro_candidate	pos-pt-dgpc-106909	PT	Norte de Portugal	Braga	Guimarães	Candoso, São Tiago e Mascotelos		Picoto de Santo Amaro/Castro de Santo Amaro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=56552	106909	4735	Vestígios Diversos		Idade do Ferro;	-8.318540996066085	41.42412517528792	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;hilltop_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0058	positive	castro_candidate	pos-pt-dgpc-109754	PT	Norte de Portugal	Braga	Amares	Ferreiros, Prozelo e Besteiros		Besteiros/ Castro do Gerês	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3297229	109754	36154	Povoado Fortificado		Indeterminado;	-8.374512028690974	41.64482375660884	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0059	positive	castro_candidate	pos-pt-dgpc-109346	PT	Norte de Portugal	Braga	Barcelos	Durrães e Tregosa		Castro da Giesta	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2448274	109346	22055	Povoado		Idade do Ferro;	-8.67432271960183	41.62738226566458	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0060	positive	castro_candidate	pos-pt-dgpc-110072	PT	Norte de Portugal	Braga	Amares	Bouro (Santa Marta)		Castro de Outeiro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3295601	110072	36144	Povoado Fortificado		Idade do Ferro;Romano;	-8.286487940291211	41.662954379161164	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0061	positive	castro_candidate	pos-pt-dgpc-107359	PT	Norte de Portugal	Braga	Barcelos	Negreiros e Chavão		Monte da Saia / Cidade da Citânia / Monte de Fralães	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=48048	107359	298	Povoado Fortificado		Romano;Idade do Ferro;	-8.584568482531363	41.456071110306645	catalogue_point_wgs84	medium_official_name_or_type	large_castrexo_civitas_hint	hilltop_or_ridge_proxy	large_castrexo_civitas_hint;hilltop_hint;earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0062	positive	castro_candidate	pos-pt-dgpc-108606	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Miliário 1 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140434	108606	17471	Marco Miliário		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;valley_or_river_edge_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0063	positive	castro_candidate	pos-pt-dgpc-106410	PT	Norte de Portugal	Bragança	Alfândega da Fé	Eucisia, Gouveia e Valverde		Castro de Santa Justa	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=54355	106410	11434	Povoado Fortificado		Calcolítico;Idade do Ferro;Idade Média;	-7.037882923414823	41.32209888211877	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0064	positive	castro_candidate	pos-pt-dgpc-108603	PT	Norte de Portugal	Bragança	Bragança	Castro de Avelãs		Ara 1 de Castro de Avelãs	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2140256	108603	17463	Inscrição		Romano;	-6.8060670025937124	41.796567931916904	catalogue_point_wgs84	medium_official_name_or_type	generic_castro_hint	unknown_terrain_pending_visual_review	generic_castro_hint	P2	Generic official castro/toponym seed; useful for coverage, but morphology must be checked visually.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0065	positive	castro_candidate	pos-pt-dgpc-108223	PT	Norte de Portugal	Bragança	Bragança	Rabal		Alto do Castro	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2143601	108223	17517	Povoado Fortificado		Idade do Ferro;	-6.76239540793134	41.86987925122878	catalogue_point_wgs84	medium_official_name_or_type	hilltop_hint	hilltop_or_ridge_proxy	hilltop_hint;earthwork_or_wall_hint	P1	Useful morphology proxy, pending visual confirmation.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0066	positive	castro_candidate	pos-pt-dgpc-106237	PT	Norte de Portugal	Porto	Amarante	Figueiró (Santiago e Santa Cristina)		Castro de Santa Marinha	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=3321740	106237	36370	Povoado Fortificado		Idade do Ferro;	-8.187258922594305	41.29896414125153	catalogue_point_wgs84	medium_official_name_or_type	coastal_promontory_hint	coastal_or_promontory_proxy	coastal_promontory_hint;earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
review-pos-0067	positive	castro_candidate	pos-pt-dgpc-105058	PT	Norte de Portugal	Porto	Amarante	Aboadela, Sanche e Várzea		Castro de Paredes	DGPC Portal do Arqueólogo Sitios_Arqueologicos	official_catalogue_seed	https://www.arcgis.com/home/item.html?id=051ecb3b6f1048cebdab360de305fae4	http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios&subsid=2380684	105058	20926	Povoado Fortificado		Idade do Ferro;	-8.011993914555958	41.266643134161306	catalogue_point_wgs84	medium_official_name_or_type	earthwork_or_wall_hint	unknown_terrain_pending_visual_review	earthwork_or_wall_hint	P0	High-diversity morphology proxy for early QGIS review.	positive_seed_requires_qgis_boundary_review	2026-08-01T00:00:00Z		
